time	Tran2.TRAN.Vout
1.00263310000623274E-6	-3.93532580405925625E-1
1.00264013812603814E-6	-5.16085228611458646E-1
1.00264693525104853E-6	-5.68729982704250769E-1
1.00264733724321053E-6	-5.69406815402824762E-1
1.00264812561293359E-6	-5.70215110260652835E-1
1.00265049072210433E-6	-5.66503345957906390E-1
1.00265334243122917E-6	-5.50239197156692761E-1
1.00265363354971582E-6	-5.47815639052547176E-1
1.00265407411670537E-6	-5.44007913700050416E-1
1.00265415672301539E-6	-5.43257999808983527E-1
1.00265440454194721E-6	-5.40964798365509125E-1
1.00265514799874200E-6	-5.33573074228971400E-1
1.00265611541924660E-6	-5.22840639614951552E-1
1.00265702155366965E-6	-5.11698475670534769E-1
1.00265769129671356E-6	-5.02820207180782042E-1
1.00265898075250082E-6	-4.84307060810654821E-1
1.00265974058287832E-6	-4.72572628894025470E-1
1.00266199089758667E-6	-4.34800127030788275E-1
1.00266425733471243E-6	-3.92975465078913544E-1
1.00266875591007931E-6	-3.04185325258219619E-1
1.00267295227982656E-6	-2.20912240787893133E-1
1.00267424194613519E-6	-1.96362464964947181E-1
1.00267542933945220E-6	-1.74623563737835674E-1
1.00267606564374478E-6	-1.63373202606783652E-1
1.00267647927763170E-6	-1.56226822861300740E-1
1.00267686614262241E-6	-1.49669780453256340E-1
1.00267720173587116E-6	-1.44085418613959426E-1
1.00267754478425131E-6	-1.38480545599156257E-1
1.00267792116307963E-6	-1.32455989491467552E-1
1.00267836640264973E-6	-1.25504443564079771E-1
1.00267893915487538E-6	-1.16853533067397386E-1
1.00267972799449900E-6	-1.05503978171919766E-1
1.00268089779605241E-6	-8.99592896108417150E-2
1.00268272573244910E-6	-6.90080352508223083E-2
1.00268589999433888E-6	-4.33474241291361473E-2
1.00269155787318409E-6	-3.47922402031254352E-2
1.00269723941929101E-6	-7.55007889341312044E-2
1.00270350761701765E-6	-1.72377444491822662E-1
1.00270966394848737E-6	-3.06528439886612425E-1
1.00271367769104369E-6	-4.05533453019559875E-1
1.00271891628027343E-6	-5.33448899387518694E-1
1.00272318057272347E-6	-6.26934440628332457E-1
1.00273044755973872E-6	-7.38767209317464424E-1
1.00273717170206833E-6	-7.72717888120758545E-1
1.00273761936241135E-6	-7.72149478201219708E-1
1.00273845510426352E-6	-7.70494036072498290E-1
1.00274096232982024E-6	-7.58556303800577947E-1
1.00274120187382443E-6	-7.56828417758302407E-1
1.00274192050583633E-6	-7.51237189802495742E-1
1.00274407640187291E-6	-7.29769988893556310E-1
1.00274425958610092E-6	-7.27603597061286855E-1
1.00274454388032841E-6	-7.24184739817713119E-1
1.00274539676301200E-6	-7.13263318676640523E-1
1.00274641443559509E-6	-6.98975757775156392E-1
1.00274719720809546E-6	-6.87103693089463263E-1
1.00274788916605417E-6	-6.76007979870031583E-1
1.00274900930726751E-6	-6.56939727843829058E-1
1.00274977040472768E-6	-6.43252612216040376E-1
1.00275178633113948E-6	-6.04582314418063405E-1
1.00275394059143874E-6	-5.60070216180228986E-1
1.00275797425361679E-6	-4.72030323593960777E-1
1.00276179462025250E-6	-3.88076618412038687E-1
1.00276298647258644E-6	-3.62659449072672135E-1
1.00276408278571694E-6	-3.39951594956487790E-1
1.00276468259110452E-6	-3.27849820405144854E-1
1.00276501134838059E-6	-3.21324904480163864E-1
1.00276541149955722E-6	-3.13493876238408209E-1
1.00276576759755565E-6	-3.06632000197047816E-1
1.00276615840265748E-6	-2.99223091184049439E-1
1.00276664870328158E-6	-2.90117080760637158E-1
1.00276727371538610E-6	-2.78831261135262398E-1
1.00276817296356979E-6	-2.63270835271450832E-1
1.00276954080665592E-6	-2.41269122868825825E-1
1.00277184539018815E-6	-2.09285108627537975E-1
1.00277583107353796E-6	-1.71155559514453137E-1
1.00278240544317399E-6	-1.61266906870482862E-1
1.00278845798530769E-6	-2.11393452362592482E-1
1.00279429892351235E-6	-3.07006265765618114E-1
1.00279898866535033E-6	-4.08336489326369012E-1
1.00280359683348808E-6	-5.18380016273466815E-1
1.00280856824882258E-6	-6.35556735252979532E-1
1.00281377242607883E-6	-7.41419376658080509E-1
1.00282125730032101E-6	-8.35233329277900793E-1
1.00282792052808212E-6	-8.44174557533750303E-1
1.00282834163255252E-6	-8.42000050633405195E-1
1.00282919445029073E-6	-8.36964918010761139E-1
1.00283175290350535E-6	-8.14518156087133605E-1
1.00283582301069218E-6	-7.58064108677467097E-1
1.00283611053407351E-6	-7.53116523978317609E-1
1.00283626824423244E-6	-7.50386818293790014E-1
1.00283674137470902E-6	-7.42010202566826838E-1
1.00283758631985864E-6	-7.26377304665575263E-1
1.00283818523196055E-6	-7.14795771226771492E-1
1.00283877442450553E-6	-7.03021657434893843E-1
1.00283978378119487E-6	-6.82040743515067227E-1
1.00284054581834892E-6	-6.65570709714661746E-1
1.00284228727370595E-6	-6.26224753191640460E-1
1.00284445399763555E-6	-5.74656393195350290E-1
1.00284779569830973E-6	-4.92173190970021590E-1
1.00285079237362984E-6	-4.18073440428277898E-1
1.00285264913233929E-6	-3.73486786931966686E-1
1.00285363486809032E-6	-3.50553567336612515E-1
1.00285425469321687E-6	-3.36464553180567938E-1
1.00285497321863448E-6	-3.20496452546462196E-1
1.00285563251202614E-6	-3.06219416243860199E-1
1.00285634240215527E-6	-2.91283062509968760E-1
1.00285717332580893E-6	-2.74421817595872852E-1
1.00285817194324922E-6	-2.55118379498819081E-1
1.00285946634155709E-6	-2.31798072216847206E-1
1.00286124561700873E-6	-2.03183464251945400E-1
1.00286381368590649E-6	-1.69658926000081234E-1
1.00286784247909710E-6	-1.37538106358684264E-1
1.00287351090018850E-6	-1.37274848654445814E-1
1.00287915025350927E-6	-1.87844595754861343E-1
1.00288464459795179E-6	-2.78470113680022946E-1
1.00288825024978356E-6	-3.54432502904755742E-1
1.00289284202675644E-6	-4.60268795697471234E-1
1.00289697181205750E-6	-5.55784673550219743E-1
1.00290212971016457E-6	-6.61279633713707593E-1
1.00290887145002849E-6	-7.53082711119559356E-1
1.00291564562735092E-6	-7.72990043529759330E-1
1.00292309069741448E-6	-7.03219994241767754E-1
1.00292347315900621E-6	-6.96986645099904134E-1
1.00292442162191664E-6	-6.80858326826104943E-1
1.00292459945871237E-6	-6.77663127833534329E-1
1.00292510397052870E-6	-6.68418390581856148E-1
1.00292661750597900E-6	-6.38628000077893532E-1
1.00292674819879379E-6	-6.35903561226929614E-1
1.00292694123997128E-6	-6.31856477657188886E-1
1.00292752036350441E-6	-6.19446700656269744E-1
1.00292825203429503E-6	-6.03215017823611710E-1
1.00292838922256822E-6	-6.00095065721252041E-1
1.00292863768905649E-6	-5.94411800009610758E-1
1.00292938308852220E-6	-5.76985870485893226E-1
1.00292985100491694E-6	-5.65769981564651747E-1
1.00293063621761314E-6	-5.46511121357139107E-1
1.00293142991792283E-6	-5.26532723577575901E-1
1.00293239777977239E-6	-5.01562771951136543E-1
1.00293401990734798E-6	-4.58521929242983362E-1
1.00293644990227637E-6	-3.92283370543331067E-1
1.00293865861311704E-6	-3.31465305425521883E-1
1.00294016849790402E-6	-2.90245312491992902E-1
1.00294106470387479E-6	-2.66122894585158853E-1
1.00294166177649657E-6	-2.50251503971121725E-1
1.00294219105802251E-6	-2.36340905967745085E-1
1.00294270389972051E-6	-2.23022113210509154E-1
1.00294324999147566E-6	-2.09030576281405223E-1
