freq	dB(S(1,1))
8.73000000000000043E8	-3.67143125557221417E0
8.74000000000000021E8	-3.67431763147198343E0
8.75000000000000000E8	-3.67721150754954529E0
8.75999999999999979E8	-3.68011291574760602E0
8.76999999999999957E8	-3.68302188795306584E0
8.77999999999999936E8	-3.68593845603726944E0
8.79000000000000092E8	-3.68886265184870688E0
8.80000000000000071E8	-3.69179450718989122E0
8.80999999999999872E8	-3.69473405385056619E0
8.82000000000000028E8	-3.69768132356706092E0
8.83000000000000007E8	-3.70063634805600961E0
8.83999999999999986E8	-3.70359915899940617E0
8.84999999999999964E8	-3.70656978804222925E0
8.85999999999999943E8	-3.70954826680901562E0
8.87000000000000099E8	-3.71253462686461511E0
8.87999999999999901E8	-3.71552889975840195E0
8.89000000000000057E8	-3.71853111699138772E0
8.90000000000000036E8	-3.72154131003895117E0
8.91000000000000014E8	-3.72455951033839749E0
8.91999999999999993E8	-3.72758574926968578E0
8.92999999999999972E8	-3.73062005819189668E0
8.94000000000000128E8	-3.73366246842169947E0
8.94999999999999929E8	-3.73671301122269428E0
8.95999999999999908E8	-3.73977171783565110E0
8.97000000000000064E8	-3.74283861944691276E0
8.98000000000000043E8	-3.74591374719294823E0
8.99000000000000021E8	-3.74899713219006969E0
9.00000000000000000E8	-3.75208880548544910E0
9.00999999999999979E8	-3.75518879808755113E0
9.01999999999999957E8	-3.75829714095575040E0
9.02999999999999936E8	-3.76141386501139818E0
9.04000000000000092E8	-3.76453900111863060E0
9.05000000000000071E8	-3.76767258009768513E0
9.05999999999999872E8	-3.77081463270260819E0
9.07000000000000028E8	-3.77396518966322470E0
9.08000000000000007E8	-3.77712428162661373E0
9.08999999999999986E8	-3.78029193920357809E0
9.09999999999999964E8	-3.78346819295340886E0
9.10999999999999943E8	-3.78665307336136792E0
9.12000000000000099E8	-3.78984661086314167E0
9.12999999999999901E8	-3.79304883584223251E0
9.14000000000000057E8	-3.79625977863234043E0
9.15000000000000036E8	-3.79947946948154147E0
9.16000000000000014E8	-3.80270793857321143E0
9.16999999999999993E8	-3.80594521606611647E0
9.17999999999999972E8	-3.80919133200819804E0
9.19000000000000128E8	-3.81244631643046805E0
9.19999999999999929E8	-3.81571019923734367E0
9.20999999999999908E8	-3.81898301033235743E0
9.22000000000000064E8	-3.82226477948328691E0
9.23000000000000043E8	-3.82555553643576296E0
9.24000000000000021E8	-3.82885531084162700E0
9.25000000000000000E8	-3.83216413227622787E0
9.25999999999999979E8	-3.83548203025130485E0
9.26999999999999957E8	-3.83880903419765307E0
9.27999999999999936E8	-3.84214517346397999E0
9.29000000000000092E8	-3.84549047732208304E0
9.30000000000000071E8	-3.84884497495644329E0
9.30999999999999872E8	-3.85220869548199385E0
9.32000000000000028E8	-3.85558166791700518E0
9.33000000000000007E8	-3.85896392119692289E0
9.33999999999999986E8	-3.86235548416284136E0
9.34999999999999964E8	-3.86575638559453250E0
9.35999999999999943E8	-3.86916665413855299E0
9.37000000000000099E8	-3.87258631837599498E0
9.37999999999999901E8	-3.87601540678707002E0
9.39000000000000057E8	-3.87945394776148333E0
9.40000000000000036E8	-3.88290196957127742E0
9.41000000000000014E8	-3.88635950040803824E0
9.41999999999999993E8	-3.88982656835572183E0
9.42999999999999972E8	-3.89330320140180097E0
9.44000000000000128E8	-3.89678942739042711E0
9.44999999999999929E8	-3.90028527411168380E0
9.45999999999999908E8	-3.90379076921297807E0
9.47000000000000064E8	-3.90730594023398314E0
9.48000000000000043E8	-3.91083081461712734E0
9.49000000000000021E8	-3.91436541965231433E0
9.50000000000000000E8	-3.91790978254720423E0
9.50999999999999979E8	-3.92146393038280561E0
9.51999999999999957E8	-3.92502789009597652E0
9.52999999999999936E8	-3.92860168852802349E0
9.54000000000000092E8	-3.93218535236731714E0
9.55000000000000071E8	-3.93577890817821707E0
9.55999999999999872E8	-3.93938238241743122E0
9.57000000000000028E8	-3.94299580138421080E0
9.58000000000000007E8	-3.94661919123192995E0
9.58999999999999986E8	-3.95025257801114282E0
9.59999999999999964E8	-3.95389598759574357E0
9.60999999999999943E8	-3.95754944571952283E0
9.62000000000000099E8	-3.96121297800300765E0
9.62999999999999901E8	-3.96488660988195507E0
9.64000000000000057E8	-3.96857036665009844E0
9.65000000000000036E8	-3.97226427345336131E0
9.66000000000000014E8	-3.97596835527454351E0
9.66999999999999993E8	-3.97968263694605584E0
9.67999999999999972E8	-3.98340714311525623E0
9.69000000000000128E8	-3.98714189829128252E0
9.69999999999999929E8	-3.99088692680233681E0
9.70999999999999908E8	-3.99464225280195473E0
9.72000000000000064E8	-3.99840790027023996E0
9.73000000000000043E8	-4.00218389302514854E0
9.74000000000000021E8	-4.00597025468621037E0
9.75000000000000000E8	-4.00976700869885594E0
9.75999999999999979E8	-4.01357417831888608E0
