freq	dB(S(2,2))
5.50999999999999979E8	-7.76700070776178464E-1
5.52000000000000046E8	-7.75990006229259954E-1
5.52999999999999936E8	-7.75289975911446483E-1
5.54000000000000004E8	-7.74599990378659875E-1
5.54999999999999982E8	-7.73920060627724560E-1
5.56000000000000050E8	-7.73250198122909538E-1
5.57000000000000028E8	-7.72590414781480828E-1
5.58000000000000007E8	-7.71940722996286244E-1
5.58999999999999986E8	-7.71301135610626964E-1
5.59999999999999964E8	-7.70671665965150154E-1
5.61000000000000032E8	-7.70052327865061770E-1
5.62000000000000011E8	-7.69443135603084549E-1
5.62999999999999989E8	-7.68844103967139958E-1
5.63999999999999968E8	-7.68255248229413823E-1
5.65000000000000036E8	-7.67676584175272936E-1
5.66000000000000014E8	-7.67108128074849382E-1
5.66999999999999993E8	-7.66549896730015767E-1
5.67999999999999972E8	-7.66001907443380503E-1
5.68999999999999950E8	-7.65464178037665377E-1
5.70000000000000018E8	-7.64936726864893402E-1
5.70999999999999996E8	-7.64419572813088255E-1
5.72000000000000064E8	-7.63912735297056322E-1
5.72999999999999954E8	-7.63416234283123174E-1
5.74000000000000021E8	-7.62930090278407569E-1
5.75000000000000000E8	-7.62454324341112155E-1
5.75999999999999979E8	-7.61988958101778735E-1
5.77000000000000046E8	-7.61534013740270588E-1
5.77999999999999936E8	-7.61089514019557001E-1
5.79000000000000004E8	-7.60655482276712824E-1
5.79999999999999982E8	-7.60231942430752650E-1
5.81000000000000050E8	-7.59818918989349434E-1
5.82000000000000028E8	-7.59416437062693461E-1
5.83000000000000007E8	-7.59024522355561970E-1
5.83999999999999986E8	-7.58643201187954297E-1
5.84999999999999964E8	-7.58272500487216838E-1
5.86000000000000032E8	-7.57912447817801826E-1
5.87000000000000011E8	-7.57563071357959927E-1
5.87999999999999989E8	-7.57224399932372982E-1
5.88999999999999968E8	-7.56896463003649700E-1
5.90000000000000036E8	-7.56579290687993034E-1
5.91000000000000014E8	-7.56272913752016240E-1
5.91999999999999993E8	-7.55977363642600331E-1
5.92999999999999972E8	-7.55692672458775760E-1
5.93999999999999950E8	-7.55418873000174873E-1
5.95000000000000018E8	-7.55155998736267708E-1
5.95999999999999996E8	-7.54904083845789220E-1
5.97000000000000064E8	-7.54663163199010789E-1
5.97999999999999954E8	-7.54433272384561526E-1
5.99000000000000021E8	-7.54214447711279057E-1
6.00000000000000000E8	-7.54006726208677502E-1
6.00999999999999979E8	-7.53810145654858932E-1
6.02000000000000046E8	-7.53624744563078597E-1
6.02999999999999936E8	-7.53450562203698837E-1
6.04000000000000004E8	-7.53287638603277276E-1
6.04999999999999982E8	-7.53136014572551638E-1
6.06000000000000050E8	-7.52995731691380232E-1
6.07000000000000028E8	-7.52866832336033731E-1
6.08000000000000007E8	-7.52749359679737928E-1
6.08999999999999986E8	-7.52643357699551530E-1
6.09999999999999964E8	-7.52548871198119418E-1
6.11000000000000032E8	-7.52465945807286740E-1
6.12000000000000011E8	-7.52394627991828280E-1
6.12999999999999989E8	-7.52334965066116190E-1
6.13999999999999968E8	-7.52287005208520476E-1
6.15000000000000036E8	-7.52250797463643650E-1
6.16000000000000014E8	-7.52226391757874424E-1
6.16999999999999993E8	-7.52213838901940335E-1
6.17999999999999972E8	-7.52213190615284244E-1
6.18999999999999950E8	-7.52224499534845403E-1
6.20000000000000018E8	-7.52247819218958025E-1
6.20999999999999996E8	-7.52283204153406437E-1
6.22000000000000064E8	-7.52330709790317087E-1
6.22999999999999954E8	-7.52390392525725726E-1
6.24000000000000021E8	-7.52462309739058810E-1
6.25000000000000000E8	-7.52546519793112267E-1
6.25999999999999979E8	-7.52643082041130107E-1
6.27000000000000046E8	-7.52752056865260233E-1
6.27999999999999936E8	-7.52873505648672392E-1
6.29000000000000004E8	-7.53007490833292792E-1
6.29999999999999982E8	-7.53154075892192854E-1
6.31000000000000050E8	-7.53313325377084642E-1
6.32000000000000028E8	-7.53485304915797727E-1
6.33000000000000007E8	-7.53670081225792998E-1
6.33999999999999986E8	-7.53867722131724616E-1
6.34999999999999964E8	-7.54078296581479712E-1
6.36000000000000032E8	-7.54301874672653838E-1
6.37000000000000011E8	-7.54538527625275890E-1
6.37999999999999989E8	-7.54788327862776409E-1
6.38999999999999968E8	-7.55051348969963776E-1
6.40000000000000036E8	-7.55327665732629505E-1
6.40999999999999925E8	-7.55617354170882649E-1
6.41999999999999993E8	-7.55920491508376102E-1
6.42999999999999972E8	-7.56237156251745546E-1
6.44000000000000039E8	-7.56567428149970134E-1
6.45000000000000018E8	-7.56911388246358996E-1
6.45999999999999908E8	-7.57269118895937687E-1
6.47000000000000064E8	-7.57640703760609213E-1
6.47999999999999954E8	-7.58026227841497224E-1
6.49000000000000021E8	-7.58425777513123833E-1
6.50000000000000000E8	-7.58839440512940389E-1
6.50999999999999979E8	-7.59267305984647223E-1
6.52000000000000046E8	-7.59709464485461261E-1
6.52999999999999936E8	-7.60166008013107319E-1
6.54000000000000092E8	-7.60637030017984994E-1
6.54999999999999982E8	-7.61122625434187849E-1
6.55999999999999961E8	-7.61622890696861532E-1
6.57000000000000028E8	-7.62137923757541991E-1
6.58000000000000007E8	-7.62667824125374949E-1
6.59000000000000075E8	-7.63212692860129582E-1
6.59999999999999964E8	-7.63772632625234493E-1
6.60999999999999943E8	-7.64347747689369506E-1
6.62000000000000011E8	-7.64938143962742778E-1
6.62999999999999989E8	-7.65543929018314717E-1
6.64000000000000057E8	-7.66165212115726746E-1
6.65000000000000036E8	-7.66802104223284875E-1
6.65999999999999925E8	-7.67454718049565265E-1
6.66999999999999993E8	-7.68123168067607498E-1
6.67999999999999972E8	-7.68807570534895035E-1
6.69000000000000039E8	-7.69508043535641839E-1
6.70000000000000018E8	-7.70224706996187436E-1
6.70999999999999908E8	-7.70957682713265680E-1
6.72000000000000064E8	-7.71707094391216231E-1
6.72999999999999954E8	-7.72473067665628932E-1
6.74000000000000021E8	-7.73255730126325425E-1
6.75000000000000000E8	-7.74055211360979900E-1
6.75999999999999979E8	-7.74871642988788700E-1
6.77000000000000046E8	-7.75705158663634542E-1
6.77999999999999936E8	-7.76555894141144165E-1
6.79000000000000092E8	-7.77423987296175234E-1
6.79999999999999982E8	-7.78309578150506276E-1
6.80999999999999961E8	-7.79212808919160871E-1
6.82000000000000028E8	-7.80133824036926971E-1
6.83000000000000007E8	-7.81072770191501586E-1
