freq	dB(S(2,1))
5.52000000000000046E8	1.24761891041234763E1
5.52999999999999936E8	1.24630417492420453E1
5.54000000000000004E8	1.24499223722189867E1
5.54999999999999982E8	1.24368309226558149E1
5.56000000000000050E8	1.24237673502597246E1
5.57000000000000028E8	1.24107316048327698E1
5.58000000000000007E8	1.23977236362608600E1
5.58999999999999986E8	1.23847433945562635E1
5.59999999999999964E8	1.23717908298209078E1
5.61000000000000032E8	1.23588658922446482E1
5.62000000000000011E8	1.23459685321543766E1
5.62999999999999989E8	1.23330986999432146E1
5.63999999999999968E8	1.23202563461466053E1
5.65000000000000036E8	1.23074414213882388E1
5.66000000000000014E8	1.22946538764050173E1
5.66999999999999993E8	1.22818936620417873E1
5.67999999999999972E8	1.22691607292643345E1
5.68999999999999950E8	1.22564550291406227E1
5.70000000000000018E8	1.22437765128581533E1
5.70999999999999996E8	1.22311251317124681E1
5.72000000000000064E8	1.22185008371306902E1
5.72999999999999954E8	1.22059035806336835E1
5.74000000000000021E8	1.21933333138756161E1
5.75000000000000000E8	1.21807899886295123E1
5.75999999999999979E8	1.21682735567714384E1
5.77000000000000046E8	1.21557839703284043E1
5.77999999999999936E8	1.21433211814101938E1
5.79000000000000004E8	1.21308851422800612E1
5.79999999999999982E8	1.21184758053093855E1
5.81000000000000050E8	1.21060931229854263E1
5.82000000000000028E8	1.20937370479345496E1
5.83000000000000007E8	1.20814075328990556E1
5.83999999999999986E8	1.20691045307559852E1
5.84999999999999964E8	1.20568279944894452E1
5.86000000000000032E8	1.20445778772284906E1
5.87000000000000011E8	1.20323541322175642E1
5.87999999999999989E8	1.20201567128304099E1
5.88999999999999968E8	1.20079855725697238E1
5.90000000000000036E8	1.19958406650733673E1
5.91000000000000014E8	1.19837219440977094E1
5.91999999999999993E8	1.19716293635416693E1
5.92999999999999972E8	1.19595628774036911E1
5.93999999999999950E8	1.19475224398483681E1
5.95000000000000018E8	1.19355080051570517E1
5.95999999999999996E8	1.19235195277360551E1
5.97000000000000064E8	1.19115569621306316E1
5.97999999999999954E8	1.18996202630087944E1
5.99000000000000021E8	1.18877093851823123E1
6.00000000000000000E8	1.18758242835800099E1
6.00999999999999979E8	1.18639649132793390E1
6.02000000000000046E8	1.18521312294781445E1
6.02999999999999936E8	1.18403231875097092E1
6.04000000000000004E8	1.18285407428456790E1
6.04999999999999982E8	1.18167838510839829E1
6.06000000000000050E8	1.18050524679702051E1
6.07000000000000028E8	1.17933465493481027E1
6.08000000000000007E8	1.17816660512366056E1
6.08999999999999986E8	1.17700109297665656E1
6.09999999999999964E8	1.17583811412115535E1
6.11000000000000032E8	1.17467766419623154E1
6.12000000000000011E8	1.17351973885677197E1
6.12999999999999989E8	1.17236433376901283E1
6.13999999999999968E8	1.17121144461407800E1
6.15000000000000036E8	1.17006106708566437E1
6.16000000000000014E8	1.16891319689074535E1
6.16999999999999993E8	1.16776782975036042E1
6.17999999999999972E8	1.16662496139850425E1
6.18999999999999950E8	1.16548458758239426E1
6.20000000000000018E8	1.16434670406399943E1
6.20999999999999996E8	1.16321130661680483E1
6.22000000000000064E8	1.16207839102938282E1
6.22999999999999954E8	1.16094795310245602E1
6.24000000000000021E8	1.15981998864978841E1
6.25000000000000000E8	1.15869449350061360E1
6.25999999999999979E8	1.15757146349578210E1
6.27000000000000046E8	1.15645089448947846E1
6.27999999999999936E8	1.15533278235014603E1
6.29000000000000004E8	1.15421712295893641E1
6.29999999999999982E8	1.15310391221070052E1
6.31000000000000050E8	1.15199314601345981E1
6.32000000000000028E8	1.15088482028718886E1
6.33000000000000007E8	1.14977893096788408E1
6.33999999999999986E8	1.14867547400310954E1
6.34999999999999964E8	1.14757444535238062E1
6.36000000000000032E8	1.14647584099137045E1
6.37000000000000011E8	1.14537965690665411E1
6.37999999999999989E8	1.14428588909888984E1
6.38999999999999968E8	1.14319453358069678E1
6.40000000000000036E8	1.14210558638061443E1
6.40999999999999925E8	1.14101904353743366E1
6.41999999999999993E8	1.13993490110388063E1
6.42999999999999972E8	1.13885315514618046E1
6.44000000000000039E8	1.13777380174274256E1
6.45000000000000018E8	1.13669683698617408E1
6.45999999999999908E8	1.13562225698073926E1
6.47000000000000064E8	1.13455005784437324E1
6.47999999999999954E8	1.13348023570742207E1
6.49000000000000021E8	1.13241278671349144E1
6.50000000000000000E8	1.13134770701896903E1
6.50999999999999979E8	1.13028499279288042E1
6.52000000000000046E8	1.12922464021753433E1
6.52999999999999936E8	1.12816664548640078E1
6.54000000000000092E8	1.12711100480811521E1
6.54999999999999982E8	1.12605771440190061E1
6.55999999999999961E8	1.12500677049995468E1
6.57000000000000028E8	1.12395816934771187E1
6.58000000000000007E8	1.12291190720266720E1
6.59000000000000075E8	1.12186798033568302E1
6.59999999999999964E8	1.12082638502937582E1
6.60999999999999943E8	1.11978711757723937E1
6.62000000000000011E8	1.11875017428883683E1
6.62999999999999989E8	1.11771555148308255E1
6.64000000000000057E8	1.11668324549139597E1
6.65000000000000036E8	1.11565325265963766E1
6.65999999999999925E8	1.11462556934330026E1
6.66999999999999993E8	1.11360019191190207E1
6.67999999999999972E8	1.11257711674570059E1
6.69000000000000039E8	1.11155634023816718E1
6.70000000000000018E8	1.11053785879520284E1
6.70999999999999908E8	1.10952166883297565E1
6.72000000000000064E8	1.10850776678037244E1
6.72999999999999954E8	1.10749614907941552E1
6.74000000000000021E8	1.10648681218294320E1
6.75000000000000000E8	1.10547975255506414E1
6.75999999999999979E8	1.10447496667313660E1
6.77000000000000046E8	1.10347245102406211E1
6.77999999999999936E8	1.10247220210913732E1
6.79000000000000092E8	1.10147421643990717E1
6.79999999999999982E8	1.10047849053986480E1
6.80999999999999961E8	1.09948502094237521E1
6.82000000000000028E8	1.09849380419543508E1
6.83000000000000007E8	1.09750483685610445E1
6.84000000000000075E8	1.09651811549361411E1
6.84999999999999964E8	1.09553363668925052E1
6.85999999999999943E8	1.09455139703329385E1
6.87000000000000011E8	1.09357139313042451E1
6.87999999999999989E8	1.09259362159379791E1
6.89000000000000057E8	1.09161807904988928E1
6.90000000000000036E8	1.09064476213503325E1
6.90999999999999925E8	1.08967366749668004E1
6.91999999999999993E8	1.08870479179316049E1
6.92999999999999972E8	1.08773813169512978E1
6.94000000000000039E8	1.08677368388206519E1
6.95000000000000018E8	1.08581144504680349E1
6.95999999999999908E8	1.08485141188971279E1
6.97000000000000064E8	1.08389358112454914E1
6.97999999999999954E8	1.08293794947567390E1
6.99000000000000021E8	1.08198451367567650E1
7.00000000000000000E8	1.08103327047115005E1
7.00999999999999979E8	1.08008421661661602E1
7.02000000000000046E8	1.07913734887769497E1
7.02999999999999936E8	1.07819266403063296E1
7.04000000000000092E8	1.07725015886315267E1
7.04999999999999982E8	1.07630983017074477E1
7.05999999999999961E8	1.07537167476144480E1
7.07000000000000028E8	1.07443568945254020E1
7.08000000000000007E8	1.07350187107127359E1
7.09000000000000075E8	1.07257021645563722E1
7.09999999999999964E8	1.07164072245284636E1
7.10999999999999943E8	1.07071338592141241E1
7.12000000000000011E8	1.06978820372771333E1
7.12999999999999989E8	1.06886517275026915E1
7.14000000000000057E8	1.06794428987529089E1
7.15000000000000036E8	1.06702555200025473E1
7.15999999999999925E8	1.06610895603201539E1
7.16999999999999993E8	1.06519449888629780E1
7.17999999999999972E8	1.06428217748953724E1
7.19000000000000039E8	1.06337198877652783E1
7.20000000000000018E8	1.06246392969269743E1
7.20999999999999908E8	1.06155799719185806E1
7.22000000000000064E8	1.06065418823726620E1
7.22999999999999954E8	1.05975249980248520E1
7.24000000000000021E8	1.05885292886935334E1
7.25000000000000000E8	1.05795547242906474E1
7.25999999999999979E8	1.05706012748168621E1
7.27000000000000046E8	1.05616689103622030E1
7.27999999999999936E8	1.05527576011260615E1
7.29000000000000092E8	1.05438673173672570E1
7.29999999999999982E8	1.05349980294517054E1
7.30999999999999961E8	1.05261497078213839E1
7.32000000000000028E8	1.05173223230234814E1
7.33000000000000007E8	1.05085158456834216E1
7.34000000000000075E8	1.04997302464937636E1
7.34999999999999964E8	1.04909654962733523E1
7.35999999999999943E8	1.04822215658881412E1
7.37000000000000011E8	1.04734984262978403E1
7.37999999999999989E8	1.04647960485712987E1
7.39000000000000057E8	1.04561144038204334E1
7.40000000000000036E8	1.04474534632676597E1
7.40999999999999925E8	1.04388131982069576E1
7.41999999999999993E8	1.04301935800207923E1
7.42999999999999972E8	1.04215945801537813E1
7.44000000000000039E8	1.04130161701664670E1
7.45000000000000018E8	1.04044583216526854E1
7.45999999999999908E8	1.03959210063181984E1
7.47000000000000064E8	1.03874041959400532E1
7.47999999999999954E8	1.03789078623684317E1
7.49000000000000021E8	1.03704319775334541E1
7.50000000000000000E8	1.03619765134455832E1
7.50999999999999979E8	1.03535414421649130E1
7.52000000000000046E8	1.03451267358665722E1
7.52999999999999936E8	1.03367323667738531E1
7.54000000000000092E8	1.03283583071868046E1
7.54999999999999982E8	1.03200045294885889E1
7.55999999999999961E8	1.03116710061181971E1
7.57000000000000028E8	1.03033577096173601E1
7.58000000000000007E8	1.02950646125580181E1
7.59000000000000075E8	1.02867916876105503E1
7.59999999999999964E8	1.02785389074976985E1
7.60999999999999943E8	1.02703062450367444E1
7.62000000000000011E8	1.02620936730881773E1
7.62999999999999989E8	1.02539011645906264E1
7.64000000000000057E8	1.02457286925487012E1
7.65000000000000036E8	1.02375762300347062E1
7.65999999999999925E8	1.02294437501917446E1
7.66999999999999993E8	1.02213312262144762E1
7.67999999999999972E8	1.02132386313679668E1
7.69000000000000039E8	1.02051659389939942E1
7.70000000000000018E8	1.01971131224906641E1
7.70999999999999908E8	1.01890801552936572E1
7.72000000000000064E8	1.01810670109417156E1
7.72999999999999954E8	1.01730736630057095E1
7.74000000000000021E8	1.01651000851246320E1
7.75000000000000000E8	1.01571462510144594E1
7.75999999999999979E8	1.01492121344222941E1
7.77000000000000046E8	1.01412977091658973E1
7.77999999999999936E8	1.01334029491290822E1
7.79000000000000092E8	1.01255278282445738E1
7.79999999999999982E8	1.01176723205029462E1
7.80999999999999961E8	1.01098363999431462E1
7.82000000000000028E8	1.01020200406768845E1
7.83000000000000007E8	1.00942232168533197E1
7.84000000000000075E8	1.00864459026901687E1
7.84999999999999964E8	1.00786880724408734E1
7.85999999999999943E8	1.00709497004251447E1
7.87000000000000011E8	1.00632307610118965E1
7.87999999999999989E8	1.00555312286212573E1
7.89000000000000057E8	1.00478510777154573E1
7.90000000000000036E8	1.00401902828273815E1
7.90999999999999925E8	1.00325488185055645E1
7.91999999999999993E8	1.00249266593732256E1
7.92999999999999972E8	1.00173237801034598E1
7.94000000000000039E8	1.00097401553923437E1
7.95000000000000018E8	1.00021757600090289E1
7.95999999999999908E8	9.99463056875150002E0
7.97000000000000064E8	9.98710455645720430E0
7.97999999999999954E8	9.97959769803459729E0
7.99000000000000021E8	9.97210996840587249E0
8.00000000000000000E8	9.96464134255482925E0
8.00999999999999979E8	9.95719179549211120E0
8.01999999999999957E8	9.94976130228780065E0
8.02999999999999936E8	9.94234983804238226E0
8.04000000000000092E8	9.93495737788935784E0
8.05000000000000071E8	9.92758389701596222E0
8.05999999999999872E8	9.92022937063718580E0
8.07000000000000028E8	9.91289377400882366E0
8.08000000000000007E8	9.90557708242685209E0
8.08999999999999986E8	9.89827927121825013E0
8.09999999999999964E8	9.89100031574560745E0
8.10999999999999943E8	9.88374019141710036E0
8.12000000000000099E8	9.87649887366644919E0
8.12999999999999901E8	9.86927633795285253E0
8.14000000000000057E8	9.86207255978043662E0
8.15000000000000036E8	9.85488751467495128E0
8.16000000000000014E8	9.84772117821279735E0
8.16999999999999993E8	9.84057352597711521E0
8.17999999999999972E8	9.83344453358215631E0
8.19000000000000128E8	9.82633417670288978E0
8.19999999999999929E8	9.81924243099162020E0
8.20999999999999908E8	9.81216927217652568E0
8.22000000000000064E8	9.80511467599177067E0
8.23000000000000043E8	9.79807861818978409E0
8.24000000000000021E8	9.79106107455396035E0
8.25000000000000000E8	9.78406202089441024E0
8.25999999999999979E8	9.77708143305132005E0
8.26999999999999957E8	9.77011928687598719E0
8.27999999999999936E8	9.76317555824266847E0
8.29000000000000092E8	9.75625022305374046E0
8.30000000000000071E8	9.74934325723701534E0
8.30999999999999872E8	9.74245463672211542E0
8.32000000000000028E8	9.73558433747733787E0
8.33000000000000007E8	9.72873233546016003E0
8.33999999999999986E8	9.72189860669491779E0
8.34999999999999964E8	9.71508312717052114E0
8.35999999999999943E8	9.70828587293485334E0
8.37000000000000099E8	9.70150682001230891E0
8.37999999999999901E8	9.69474594446561611E0
8.39000000000000057E8	9.68800322236378086E0
8.40000000000000036E8	9.68127862980336218E0
8.41000000000000014E8	9.67457214286230993E0
8.41999999999999993E8	9.66788373765819742E0
8.42999999999999972E8	9.66121339031456650E0
8.44000000000000128E8	9.65456107694403087E0
8.44999999999999929E8	9.64792677368523854E0
8.45999999999999908E8	9.64131045669104303E0
8.47000000000000064E8	9.63471210210690643E0
8.48000000000000043E8	9.62813168609506853E0
8.49000000000000021E8	9.62156918481284862E0
8.50000000000000000E8	9.61502457443490677E0
8.50999999999999979E8	9.60849783113417644E0
8.51999999999999957E8	9.60198893107700968E0
8.52999999999999936E8	9.59549785045509296E0
8.54000000000000092E8	9.58902456543025927E0
8.55000000000000071E8	9.58256905219911737E0
8.55999999999999872E8	9.57613128694435112E0
8.57000000000000028E8	9.56971124582902810E0
8.58000000000000007E8	9.56330890503831021E0
8.58999999999999986E8	9.55692424075150626E0
8.59999999999999964E8	9.55055722913455440E0
8.60999999999999943E8	9.54420784636165287E0
8.62000000000000099E8	9.53787606859589410E0
8.62999999999999901E8	9.53156187198251281E0
8.64000000000000057E8	9.52526523268001490E0
8.65000000000000036E8	9.51898612682348144E0
8.66000000000000014E8	9.51272453056323464E0
8.66999999999999993E8	9.50648042000043247E0
8.67999999999999972E8	9.50025377126736359E0
8.69000000000000128E8	9.49404456045838607E0
8.69999999999999929E8	9.48785276366709240E0
8.70999999999999908E8	9.48167835696993855E0
8.72000000000000064E8	9.47552131643785778E0
8.73000000000000043E8	9.46938161811163326E0
8.74000000000000021E8	9.46325923802983660E0
8.75000000000000000E8	9.45715415221567213E0
8.75999999999999979E8	9.45106633665709595E0
8.76999999999999957E8	9.44499576735067592E0
8.77999999999999936E8	9.43894242025963592E0
8.79000000000000092E8	9.43290627132071435E0
8.80000000000000071E8	9.42688729646493684E0
8.80999999999999872E8	9.42088547158334322E0
8.82000000000000028E8	9.41490077256529290E0
8.83000000000000007E8	9.40893317526467143E0
8.83999999999999986E8	9.40298265551240142E0
8.84999999999999964E8	9.39704918911728271E0
8.85999999999999943E8	9.39113275184825547E0
8.87000000000000099E8	9.38523331947186534E0
8.87999999999999901E8	9.37935086770579218E0
8.89000000000000057E8	9.37348537225186007E0
8.90000000000000036E8	9.36763680876963178E0
8.91000000000000014E8	9.36180515288864612E0
8.91999999999999993E8	9.35599038022528795E0
8.92999999999999972E8	9.35019246634428214E0
8.94000000000000128E8	9.34441138678017680E0
8.94999999999999929E8	9.33864711704384831E0
8.95999999999999908E8	9.33289963259286992E0
8.97000000000000064E8	9.32716890885964389E0
8.98000000000000043E8	9.32145492124534059E0
8.99000000000000021E8	9.31575764508956361E0
9.00000000000000000E8	9.31007705571574107E0
9.00999999999999979E8	9.30441312839952772E0
9.01999999999999957E8	9.29876583837758552E0
9.02999999999999936E8	9.29313516083524682E0
9.04000000000000092E8	9.28752107092124568E0
9.05000000000000071E8	9.28192354373589978E0
9.05999999999999872E8	9.27634255434801602E0
9.07000000000000028E8	9.27077807775376428E0
9.08000000000000007E8	9.26523008893089539E0
9.08999999999999986E8	9.25969856279193948E0
9.09999999999999964E8	9.25418347419666532E0
9.10999999999999943E8	9.24868479797168952E0
9.12000000000000099E8	9.24320250888524697E0
9.12999999999999901E8	9.23773658164698297E0
9.14000000000000057E8	9.23228699090397598E0
9.15000000000000036E8	9.22685371127279730E0
9.16000000000000014E8	9.22143671731742565E0
9.16999999999999993E8	9.21603598350800368E0
9.17999999999999972E8	9.21065148430206726E0
9.19000000000000128E8	9.20528319405189777E0
9.19999999999999929E8	9.19993108710684027E0
9.20999999999999908E8	9.19459513769193926E0
9.22000000000000064E8	9.18927532003266734E0
9.23000000000000043E8	9.18397160824585868E0
9.24000000000000021E8	9.17868397640464195E0
9.25000000000000000E8	9.17341239851979751E0
9.25999999999999979E8	9.16815684852507573E0
9.26999999999999957E8	9.16291730029101004E0
9.27999999999999936E8	9.15769372762422584E0
9.29000000000000092E8	9.15248610425878972E0
9.30000000000000071E8	9.14729440386419768E0
9.30999999999999872E8	9.14211860002656351E0
9.32000000000000028E8	9.13695866627053732E0
9.33000000000000007E8	9.13181457604407676E0
9.33999999999999986E8	9.12668630272653125E0
9.34999999999999964E8	9.12157381959579361E0
9.35999999999999943E8	9.11647709989146549E0
9.37000000000000099E8	9.11139611674955319E0
9.37999999999999901E8	9.10633084323279540E0
9.39000000000000057E8	9.10128125231875451E0
9.40000000000000036E8	9.09624731692026778E0
9.41000000000000014E8	9.09122900985009075E0
9.41999999999999993E8	9.08622630384312480E0
9.42999999999999972E8	9.08123917154136251E0
9.44000000000000128E8	9.07626758553584523E0
9.44999999999999929E8	9.07131151828101601E0
9.45999999999999908E8	9.06637094217282957E0
9.47000000000000064E8	9.06144582951462496E0
9.48000000000000043E8	9.05653615250292354E0
9.49000000000000021E8	9.05164188327602659E0
9.50000000000000000E8	9.04676299384644622E0
9.50999999999999979E8	9.04189945613831725E0
9.51999999999999957E8	9.03705124199982102E0
9.52999999999999936E8	9.03221832315624518E0
9.54000000000000092E8	9.02740067125815848E0
9.55000000000000071E8	9.02259825785243486E0
9.55999999999999872E8	9.01781105436419494E0
9.57000000000000028E8	9.01303903213746693E0
9.58000000000000007E8	9.00828216242305402E0
9.58999999999999986E8	9.00354041633473834E0
9.59999999999999964E8	8.99881376491340390E0
9.60999999999999943E8	8.99410217908928011E0
9.62000000000000099E8	8.98940562965598744E0
9.62999999999999901E8	8.98472408732999028E0
9.64000000000000057E8	8.98005752270865898E0
9.65000000000000036E8	8.97540590627274781E0
9.66000000000000014E8	8.97076920839524306E0
9.66999999999999993E8	8.96614739932720006E0
9.67999999999999972E8	8.96154044922438686E0
9.69000000000000128E8	8.95694832810180763E0
9.69999999999999929E8	8.95237100586771106E0
9.70999999999999908E8	8.94780845231488442E0
9.72000000000000064E8	8.94326063711486441E0
9.73000000000000043E8	8.93872752980420415E0
9.74000000000000021E8	8.93420909981262845E0
9.75000000000000000E8	8.92970531643770471E0
9.75999999999999979E8	8.92521614885460401E0
9.76999999999999957E8	8.92074156612124725E0
9.77999999999999936E8	8.91628153713849692E0
9.79000000000000092E8	8.91183603070638419E0
9.80000000000000071E8	8.90740501547715446E0
9.80999999999999872E8	8.90298845998076871E0
9.82000000000000028E8	8.89858633260730159E0
9.83000000000000007E8	8.89419860161287090E0
9.83999999999999986E8	8.88982523511785416E0
9.84999999999999964E8	8.88546620111194052E0
9.85999999999999943E8	8.88112146743464237E0
9.87000000000000099E8	8.87679100177838976E0
9.87999999999999901E8	8.87247477172125798E0
9.89000000000000057E8	8.86817274467326655E0
9.90000000000000036E8	8.86388488790730733E0
9.91000000000000014E8	8.85961116854836739E0
9.91999999999999993E8	8.85535155356394554E0
9.92999999999999972E8	8.85110600981277962E0
9.94000000000000128E8	8.84687450395789909E0
9.94999999999999929E8	8.84265700252425546E0
9.95999999999999908E8	8.83845347189598485E0
9.97000000000000064E8	8.83426387828320792E0
9.98000000000000043E8	8.83008818775306459E0
9.99000000000000021E8	8.82592636621239457E0
1.00000000000000000E9	8.82177837940864507E0
1.00099999999999989E9	8.81764419292896662E0
1.00200000000000000E9	8.81352377219173988E0
1.00299999999999989E9	8.80941708245987698E0
1.00400000000000000E9	8.80532408883018292E0
1.00500000000000012E9	8.80124475623311397E0
1.00599999999999978E9	8.79717904942475570E0
1.00700000000000012E9	8.79312693300346737E0
1.00800000000000001E9	8.78908837138619070E0
1.00899999999999990E9	8.78506332881782726E0
1.01000000000000001E9	8.78105176937221543E0
1.01099999999999990E9	8.77705365695011430E0
1.01200000000000001E9	8.77306895527216568E0
1.01299999999999990E9	8.76909762787502522E0
1.01400000000000001E9	8.76513963812363528E0
1.01500000000000012E9	8.76119494920902397E0
1.01600000000000001E9	8.75726352410250186E0
1.01699999999999990E9	8.75334532563362977E0
1.01800000000000002E9	8.74944031642806053E0
1.01900000000000013E9	8.74554845892346400E0
1.02000000000000002E9	8.74166971535272808E0
1.02099999999999991E9	8.73780404778639053E0
1.02200000000000002E9	8.73395141807029418E0
1.02300000000000013E9	8.73011178789788644E0
1.02400000000000002E9	8.72628511872599155E0
1.02499999999999991E9	8.72247137182558774E0
1.02600000000000002E9	8.71867050829137114E0
1.02699999999999991E9	8.71488248897023610E0
1.02800000000000002E9	8.71110727455827849E0
1.02900000000000014E9	8.70734482549701916E0
1.03000000000000003E9	8.70359510207484099E0
1.03099999999999992E9	8.69985806433999009E0
1.03200000000000003E9	8.69613367212298805E0
1.03299999999999992E9	8.69242188506935776E0
1.03400000000000003E9	8.68872266260338755E0
1.03499999999999992E9	8.68503596391464150E0
1.03600000000000003E9	8.68136174801620086E0
1.03700000000000014E9	8.67769997366743695E0
1.03799999999999981E9	8.67405059942603174E0
1.03900000000000015E9	8.67041358361866443E0
1.04000000000000004E9	8.66678888437611405E0
1.04099999999999993E9	8.66317645956620730E0
1.04200000000000004E9	8.65957626684888382E0
1.04299999999999993E9	8.65598826366892382E0
1.04400000000000004E9	8.65241240720980187E0
1.04499999999999993E9	8.64884865445741369E0
1.04599999999999982E9	8.64529696214598253E0
1.04700000000000015E9	8.64175728678063315E0
1.04800000000000004E9	8.63822958462958823E0
1.04899999999999993E9	8.63471381170535324E0
1.05000000000000004E9	8.63120992380902052E0
1.05099999999999993E9	8.62771787648819455E0
1.05200000000000005E9	8.62423762504757363E0
1.05299999999999994E9	8.62076912451775357E0
1.05400000000000005E9	8.61731232975006556E0
1.05500000000000016E9	8.61386719527071953E0
1.05599999999999983E9	8.61043367539969928E0
1.05699999999999994E9	8.60701172419871341E0
1.05800000000000005E9	8.60360129546480046E0
1.05899999999999994E9	8.60020234275478757E0
1.06000000000000005E9	8.59681481933206726E0
1.06099999999999994E9	8.59343867824824059E0
1.06200000000000006E9	8.59007387226537134E0
1.06299999999999994E9	8.58672035385930421E0
1.06400000000000006E9	8.58337807530614505E0
1.06499999999999995E9	8.58004698855214976E0
1.06600000000000006E9	8.57672704529852936E0
1.06699999999999995E9	8.57341819698354612E0
1.06800000000000006E9	8.57012039475629983E0
1.06900000000000017E9	8.56683358949247875E0
1.06999999999999984E9	8.56355773180464119E0
1.07099999999999995E9	8.56029277201975525E0
1.07200000000000006E9	8.55703866017850245E0
1.07299999999999995E9	8.55379534604230685E0
1.07400000000000007E9	8.55056277909941009E0
1.07499999999999996E9	8.54734090853244766E0
1.07600000000000007E9	8.54412968324628608E0
1.07699999999999996E9	8.54092905184698736E0
1.07799999999999985E9	8.53773896268022270E0
1.07900000000000018E9	8.53455936375947566E0
1.08000000000000007E9	8.53139020280838167E0
1.08099999999999996E9	8.52823142727760342E0
1.08200000000000007E9	8.52508298430220002E0
1.08299999999999996E9	8.52194482070338921E0
1.08400000000000007E9	8.51881688300783324E0
1.08499999999999996E9	8.51569911746210373E0
1.08599999999999985E9	8.51259146996648397E0
1.08700000000000019E9	8.50949388612396618E0
1.08799999999999986E9	8.50640631124354485E0
1.08899999999999997E9	8.50332869030239813E0
1.09000000000000008E9	8.50026096796412567E0
1.09099999999999997E9	8.49720308857975581E0
1.09200000000000008E9	8.49415499618735836E0
1.09299999999999997E9	8.49111663448809040E0
1.09400000000000008E9	8.48808794687113277E0
1.09499999999999997E9	8.48506887639466001E0
1.09599999999999986E9	8.48205936578123243E0
1.09699999999999998E9	8.47905935746252482E0
1.09800000000000009E9	8.47606879349271658E0
1.09899999999999998E9	8.47308761560579526E0
1.10000000000000009E9	8.47011576522646692E0
1.10099999999999998E9	8.46715318340230105E0
1.10199999999999987E9	8.46419981087225715E0
1.10299999999999998E9	8.46125558801735878E0
1.10400000000000009E9	8.45832045488269202E0
1.10499999999999998E9	8.45539435115738058E0
1.10599999999999987E9	8.45247721621058012E0
1.10699999999999998E9	8.44956898902998965E0
1.10800000000000010E9	8.44666960826765312E0
1.10899999999999999E9	8.44377901221965033E0
1.10999999999999988E9	8.44089713882946491E0
1.11099999999999999E9	8.43802392566168891E0
1.11200000000000010E9	8.43515930996842656E0
1.11299999999999999E9	8.43230322859134596E0
1.11400000000000010E9	8.42945561804242693E0
1.11499999999999999E9	8.42661641444720466E0
1.11600000000000010E9	8.42378555356030745E0
1.11699999999999999E9	8.42096297079065792E0
1.11799999999999988E9	8.41814860116631003E0
1.11900000000000022E9	8.41534237931952056E0
1.11999999999999988E9	8.41254423953576236E0
1.12100000000000000E9	8.40975411571116283E0
1.12200000000000011E9	8.40697194135595893E0
1.12300000000000000E9	8.40419764960640414E0
1.12400000000000011E9	8.40143117320170063E0
1.12500000000000000E9	8.39867244452332251E0
1.12599999999999989E9	8.39592139553710304E0
1.12700000000000000E9	8.39317795782547549E0
1.12799999999999989E9	8.39044206259202419E0
1.12900000000000000E9	8.38771364063546443E0
1.13000000000000012E9	8.38499262234119591E0
1.13099999999999978E9	8.38227893771744981E0
1.13200000000000012E9	8.37957251638473188E0
1.13300000000000001E9	8.37687328753496985E0
1.13399999999999990E9	8.37418117995906819E0
