freq	stab_fact(S)
4.22699999999999942E9	9.87239024781738550E-1
4.22799999999999976E9	9.87255882387052530E-1
4.22900000000000009E9	9.87272748101455555E-1
4.22999999999999954E9	9.87289621903935632E-1
4.23099999999999987E9	9.87306503764115462E-1
4.23200000000000021E9	9.87323393744832956E-1
4.23299999999999965E9	9.87340291767128519E-1
4.23399999999999999E9	9.87357197886571392E-1
4.23500000000000032E9	9.87374112031083762E-1
4.23599999999999977E9	9.87391034305630910E-1
4.23700000000000010E9	9.87407964548991401E-1
4.23800000000000043E9	9.87424902914566616E-1
4.23899999999999988E9	9.87441849290392426E-1
4.24000000000000021E9	9.87458803711759003E-1
4.24100000000000055E9	9.87475766168699032E-1
4.24199999999999999E9	9.87492736664165882E-1
4.24300000000000033E9	9.87509715155602308E-1
4.24399999999999977E9	9.87526701703770371E-1
4.24500000000000011E9	9.87543696249492342E-1
4.24600000000000044E9	9.87560698821916816E-1
4.24699999999999989E9	9.87577709418840755E-1
4.24800000000000022E9	9.87594727950907547E-1
4.24899999999999967E9	9.87611754543891784E-1
4.25000000000000000E9	9.87628789100488902E-1
4.25100000000000033E9	9.87645831648016781E-1
4.25199999999999978E9	9.87662882172368661E-1
4.25300000000000011E9	9.87679940709452175E-1
4.25399999999999956E9	9.87697007167135865E-1
4.25499999999999989E9	9.87714081631651375E-1
4.25600000000000023E9	9.87731164023704089E-1
4.25699999999999967E9	9.87748254380863422E-1
4.25800000000000001E9	9.87765352723716283E-1
4.25899999999999945E9	9.87782459007481251E-1
4.25999999999999979E9	9.87799573232295813E-1
4.26100000000000012E9	9.87816695379813936E-1
4.26199999999999957E9	9.87833825479769523E-1
4.26299999999999990E9	9.87850963522820358E-1
4.26400000000000023E9	9.87868109460887567E-1
4.26499999999999968E9	9.87885263342888109E-1
4.26600000000000001E9	9.87902425147209584E-1
4.26700000000000035E9	9.87919594848990812E-1
4.26799999999999979E9	9.87936772464229129E-1
4.26900000000000013E9	9.87953957952689166E-1
4.27000000000000046E9	9.87971151394573432E-1
4.27099999999999991E9	9.87988352704257622E-1
4.27200000000000024E9	9.88005561870287963E-1
4.27300000000000058E9	9.88022778964183956E-1
4.27399999999999913E9	9.88040003920566434E-1
4.27500000000000036E9	9.88057236752759671E-1
4.27600000000000069E9	9.88074477465489487E-1
4.27699999999999925E9	9.88091726016746463E-1
4.27800000000000047E9	9.88108982480303233E-1
4.27899999999999991E9	9.88126246749180659E-1
4.27999999999999936E9	9.88143518892664474E-1
4.28100000000000058E9	9.88160798885510872E-1
4.28200000000000003E9	9.88178086710899173E-1
4.28299999999999947E9	9.88195382377635667E-1
4.28399999999999981E9	9.88212685899979171E-1
4.28500000000000014E9	9.88229997228885892E-1
4.28599999999999959E9	9.88247316388222785E-1
4.28699999999999992E9	9.88264643370046691E-1
4.28800000000000026E9	9.88281978160135388E-1
4.28899999999999970E9	9.88299320773352719E-1
4.29000000000000004E9	9.88316671201982366E-1
4.29100000000000037E9	9.88334029397856639E-1
4.29199999999999982E9	9.88351395441003433E-1
4.29300000000000015E9	9.88368769250059920E-1
4.29399999999999959E9	9.88386150834004340E-1
4.29499999999999993E9	9.88403540229199784E-1
4.29600000000000026E9	9.88420937407617295E-1
4.29699999999999971E9	9.88438342343055076E-1
4.29800000000000004E9	9.88455755051091245E-1
4.29899999999999949E9	9.88473175526279668E-1
4.29999999999999982E9	9.88490603802567414E-1
4.30100000000000016E9	9.88508039807590855E-1
4.30199999999999960E9	9.88525483551105744E-1
4.30299999999999994E9	9.88542935078651475E-1
4.30400000000000027E9	9.88560394333885561E-1
4.30499999999999972E9	9.88577861337278918E-1
4.30600000000000005E9	9.88595336069932529E-1
4.30700000000000038E9	9.88612818541545124E-1
4.30799999999999983E9	9.88630308738654762E-1
4.30899999999999928E9	9.88647806682479668E-1
4.31000000000000050E9	9.88665312304823196E-1
4.31099999999999994E9	9.88682825667953225E-1
4.31199999999999939E9	9.88700346768155569E-1
4.31300000000000061E9	9.88717875528448431E-1
4.31400000000000006E9	9.88735412017901538E-1
4.31499999999999950E9	9.88752956198196387E-1
4.31600000000000072E9	9.88770508055149122E-1
4.31700000000000017E9	9.88788067633274714E-1
4.31799999999999962E9	9.88805634889777352E-1
4.31899999999999995E9	9.88823209822363047E-1
4.32000000000000028E9	9.88840792466334939E-1
4.32099999999999973E9	9.88858382737887354E-1
4.32200000000000006E9	9.88875980705471314E-1
4.32300000000000040E9	9.88893586309030326E-1
4.32399999999999984E9	9.88911199586147127E-1
4.32500000000000018E9	9.88928820535660513E-1
4.32600000000000051E9	9.88946449130830985E-1
4.32699999999999996E9	9.88964085378462521E-1
4.32800000000000029E9	9.88981729280536292E-1
4.32899999999999974E9	9.88999380810945006E-1
4.33000000000000007E9	9.89017039983141544E-1
4.33100000000000041E9	9.89034706796218899E-1
4.33199999999999985E9	9.89052381217405596E-1
4.33300000000000018E9	9.89070063270726507E-1
4.33399999999999963E9	9.89087752925919084E-1
4.33499999999999996E9	9.89105450196869995E-1
4.33600000000000030E9	9.89123155114130626E-1
4.33699999999999974E9	9.89140867645565258E-1
4.33800000000000008E9	9.89158587756792862E-1
4.33900000000000041E9	9.89176315476325385E-1
4.33999999999999986E9	9.89194050792446689E-1
4.34100000000000019E9	9.89211793686341423E-1
4.34200000000000053E9	9.89229544198033039E-1
4.34299999999999997E9	9.89247302248722882E-1
4.34399999999999942E9	9.89265067910024243E-1
4.34500000000000064E9	9.89282841155435833E-1
4.34600000000000009E9	9.89300621945502101E-1
4.34699999999999953E9	9.89318410325668651E-1
4.34800000000000075E9	9.89336206250323436E-1
4.34899999999999931E9	9.89354009745596663E-1
4.34999999999999964E9	9.89371820818991843E-1
4.35100000000000087E9	9.89389639436389601E-1
4.35199999999999942E9	9.89407465553233401E-1
4.35299999999999976E9	9.89425299294769545E-1
4.35400000000000009E9	9.89443140518409159E-1
4.35499999999999954E9	9.89460989311838546E-1
4.35599999999999987E9	9.89478845628274861E-1
4.35700000000000021E9	9.89496709475181113E-1
4.35799999999999965E9	9.89514580841486335E-1
4.35899999999999999E9	9.89532459729574754E-1
4.36000000000000032E9	9.89550346131556680E-1
4.36099999999999977E9	9.89568240067339744E-1
4.36200000000000010E9	9.89586141490770643E-1
4.36300000000000043E9	9.89604050443386285E-1
4.36399999999999988E9	9.89621966856273616E-1
4.36500000000000021E9	9.89639890806143541E-1
4.36600000000000055E9	9.89657822227136741E-1
4.36699999999999999E9	9.89675761191581671E-1
4.36800000000000033E9	9.89693707590296690E-1
4.36899999999999977E9	9.89711661513565311E-1
4.37000000000000011E9	9.89729622874338943E-1
4.37100000000000044E9	9.89747591753068967E-1
4.37199999999999989E9	9.89765568056648171E-1
4.37300000000000022E9	9.89783551846347720E-1
4.37399999999999967E9	9.89801543117524041E-1
4.37500000000000000E9	9.89819541845969475E-1
4.37600000000000033E9	9.89837548012260982E-1
4.37699999999999978E9	9.89855561666099959E-1
4.37800000000000011E9	9.89873582741446789E-1
4.37899999999999956E9	9.89891611296433283E-1
4.37999999999999989E9	9.89909647239896984E-1
4.38100000000000023E9	9.89927690663721016E-1
4.38199999999999967E9	9.89945741546148561E-1
4.38300000000000001E9	9.89963799841374481E-1
4.38399999999999945E9	9.89981865517965787E-1
4.38499999999999979E9	9.89999938671488522E-1
4.38600000000000012E9	9.90018019236719660E-1
4.38699999999999957E9	9.90036107209192906E-1
4.38799999999999990E9	9.90054202584489218E-1
4.38900000000000023E9	9.90072305410959785E-1
4.38999999999999968E9	9.90090415616945307E-1
4.39100000000000001E9	9.90108533249805589E-1
4.39200000000000035E9	9.90126658256545333E-1
4.39299999999999979E9	9.90144790679921449E-1
4.39400000000000013E9	9.90162930485711890E-1
4.39500000000000046E9	9.90181077658627906E-1
4.39599999999999991E9	9.90199232255246820E-1
4.39700000000000024E9	9.90217394226398717E-1
4.39800000000000058E9	9.90235563561129517E-1
4.39899999999999913E9	9.90253740267841032E-1
4.40000000000000036E9	9.90271924354331645E-1
4.40100000000000069E9	9.90290115825017736E-1
4.40199999999999925E9	9.90308314648236632E-1
4.40300000000000047E9	9.90326520818544509E-1
4.40399999999999991E9	9.90344734391295844E-1
4.40499999999999936E9	9.90362955273055157E-1
4.40600000000000058E9	9.90381183549571276E-1
4.40700000000000003E9	9.90399419131762926E-1
4.40799999999999947E9	9.90417662051565983E-1
4.40899999999999981E9	9.90435912375167327E-1
4.41000000000000014E9	9.90454169984562327E-1
4.41099999999999959E9	9.90472434926410372E-1
4.41199999999999992E9	9.90490707247972679E-1
4.41300000000000026E9	9.90508986868906049E-1
4.41399999999999970E9	9.90527273793564689E-1
4.41500000000000004E9	9.90545568053478398E-1
4.41600000000000037E9	9.90563869633746386E-1
4.41699999999999982E9	9.90582178536503299E-1
4.41800000000000015E9	9.90600494727678793E-1
4.41899999999999959E9	9.90618818273994606E-1
4.41999999999999993E9	9.90637149096224512E-1
4.42100000000000026E9	9.90655487193387785E-1
4.42199999999999971E9	9.90673832638571028E-1
4.42300000000000004E9	9.90692185347691279E-1
4.42399999999999949E9	9.90710545339803694E-1
4.42499999999999982E9	9.90728912639829495E-1
4.42600000000000016E9	9.90747287207581273E-1
4.42699999999999960E9	9.90765669058925980E-1
4.42799999999999994E9	9.90784058213741936E-1
4.42900000000000027E9	9.90802454623054452E-1
4.42999999999999972E9	9.90820858327463405E-1
4.43100000000000005E9	9.90839269248980692E-1
4.43200000000000038E9	9.90857687502863804E-1
4.43299999999999983E9	9.90876112976696710E-1
4.43399999999999928E9	9.90894545737168109E-1
4.43500000000000050E9	9.90912985741596053E-1
4.43599999999999994E9	9.90931432967873427E-1
4.43699999999999939E9	9.90949887498405246E-1
4.43800000000000061E9	9.90968349221247990E-1
4.43900000000000006E9	9.90986818225650978E-1
4.43999999999999950E9	9.91005294465085029E-1
4.44100000000000072E9	9.91023777954219298E-1
4.44200000000000017E9	9.91042268656758907E-1
4.44299999999999962E9	9.91060766583232677E-1
4.44399999999999995E9	9.91079271774541226E-1
4.44500000000000028E9	9.91097784175542706E-1
4.44599999999999973E9	9.91116303767460849E-1
4.44700000000000006E9	9.91134830628300634E-1
4.44800000000000040E9	9.91153364673237824E-1
4.44899999999999984E9	9.91171905955593147E-1
4.45000000000000018E9	9.91190454413062128E-1
4.45100000000000051E9	9.91209010078545738E-1
4.45199999999999996E9	9.91227572977297733E-1
4.45300000000000029E9	9.91246143062116580E-1
4.45399999999999974E9	9.91264720343518846E-1
4.45500000000000007E9	9.91283304842130164E-1
4.45600000000000041E9	9.91301896512766589E-1
4.45699999999999985E9	9.91320495387591905E-1
4.45800000000000018E9	9.91339101443125514E-1
4.45899999999999963E9	9.91357714671055312E-1
4.45999999999999996E9	9.91376335105809048E-1
4.46100000000000030E9	9.91394962673829561E-1
4.46199999999999974E9	9.91413597446299200E-1
4.46300000000000008E9	9.91432239402324100E-1
4.46400000000000041E9	9.91450888515883477E-1
4.46499999999999986E9	9.91469544778480660E-1
4.46600000000000019E9	9.91488208206704869E-1
4.46700000000000053E9	9.91506878782067780E-1
4.46799999999999997E9	9.91525556564413257E-1
4.46899999999999942E9	9.91544241479575206E-1
4.47000000000000064E9	9.91562933541889890E-1
4.47100000000000009E9	9.91581632761847231E-1
4.47199999999999953E9	9.91600339139738196E-1
4.47300000000000075E9	9.91619052588329097E-1
4.47399999999999931E9	9.91637773280804780E-1
4.47499999999999964E9	9.91656501042971783E-1
4.47600000000000087E9	9.91675235966545543E-1
4.47699999999999942E9	9.91693978008673227E-1
4.47799999999999976E9	9.91712727200280142E-1
4.47900000000000009E9	9.91731483489430232E-1
4.47999999999999954E9	9.91750246940063640E-1
4.48099999999999987E9	9.91769017465168190E-1
4.48200000000000021E9	9.91787795114232829E-1
4.48299999999999965E9	9.91806579932774035E-1
4.48399999999999999E9	9.91825371836560521E-1
4.48500000000000032E9	9.91844170835672401E-1
4.48599999999999977E9	9.91862976956976539E-1
4.48700000000000010E9	9.91881790175844991E-1
4.48800000000000043E9	9.91900610510590575E-1
4.48899999999999988E9	9.91919437933068338E-1
4.49000000000000021E9	9.91938272447720948E-1
4.49100000000000055E9	9.91957114075386315E-1
4.49199999999999999E9	9.91975962763726038E-1
4.49300000000000033E9	9.91994818594482197E-1
4.49399999999999977E9	9.92013681458042385E-1
4.49500000000000011E9	9.92032551448663114E-1
4.49600000000000044E9	9.92051428491883058E-1
4.49699999999999989E9	9.92070312587122238E-1
4.49800000000000022E9	9.92089203799297614E-1
4.49899999999999967E9	9.92108102077667020E-1
4.50000000000000000E9	9.92127007456953969E-1
4.50100000000000033E9	9.92145919846137581E-1
4.50199999999999978E9	9.92164839308015445E-1
4.50300000000000011E9	9.92183765897181225E-1
4.50399999999999956E9	9.92202699498617235E-1
4.50499999999999989E9	9.92221640178343023E-1
4.50600000000000023E9	9.92240587914194272E-1
4.50699999999999967E9	9.92259542684690565E-1
4.50800000000000001E9	9.92278504516302107E-1
4.50899999999999945E9	9.92297473406700092E-1
4.50999999999999979E9	9.92316449331396200E-1
4.51100000000000012E9	9.92335432310438215E-1
4.51199999999999957E9	9.92354422311302287E-1
4.51299999999999990E9	9.92373419351694075E-1
4.51400000000000023E9	9.92392423443772742E-1
4.51499999999999968E9	9.92411434547521765E-1
4.51600000000000001E9	9.92430452705236910E-1
4.51700000000000035E9	9.92449477890816567E-1
4.51799999999999979E9	9.92468510104359325E-1
4.51900000000000013E9	9.92487549332312646E-1
4.52000000000000046E9	9.92506595595507335E-1
4.52099999999999991E9	9.92525648843665742E-1
4.52200000000000024E9	9.92544709164861061E-1
4.52300000000000058E9	9.92563776435727974E-1
4.52399999999999913E9	9.92582850784609505E-1
4.52500000000000036E9	9.92601932118150465E-1
4.52600000000000069E9	9.92621020425481149E-1
4.52699999999999925E9	9.92640115779246202E-1
4.52800000000000047E9	9.92659218143577604E-1
4.52899999999999991E9	9.92678327495742963E-1
4.52999999999999936E9	9.92697443835571214E-1
4.53100000000000058E9	9.92716567185761178E-1
4.53200000000000003E9	9.92735697516723015E-1
4.53299999999999947E9	9.92754834875506731E-1
4.53399999999999981E9	9.92773979180223698E-1
4.53500000000000014E9	9.92793130486465891E-1
4.53599999999999959E9	9.92812288796753961E-1
4.53699999999999992E9	9.92831454076839748E-1
4.53800000000000026E9	9.92850626320195140E-1
4.53899999999999970E9	9.92869805545077178E-1
4.54000000000000004E9	9.92888991770534979E-1
4.54100000000000037E9	9.92908184961820517E-1
4.54199999999999982E9	9.92927385140686702E-1
4.54300000000000015E9	9.92946592270006079E-1
4.54399999999999959E9	9.92965806374827231E-1
4.54499999999999993E9	9.92985027431022615E-1
4.54600000000000026E9	9.93004255467015362E-1
4.54699999999999971E9	9.93023490456051405E-1
4.54800000000000004E9	9.93042732396314420E-1
4.54899999999999949E9	9.93061981286582096E-1
4.54999999999999982E9	9.93081237189009691E-1
4.55100000000000016E9	9.93100500010060472E-1
4.55199999999999960E9	9.93119769793484508E-1
4.55299999999999994E9	9.93139046515876522E-1
4.55400000000000027E9	9.93158330149872626E-1
4.55499999999999972E9	9.93177620777556491E-1
4.55600000000000005E9	9.93196918335247325E-1
4.55700000000000038E9	9.93216222817667926E-1
4.55799999999999983E9	9.93235534277243559E-1
4.55899999999999928E9	9.93254852621879181E-1
4.56000000000000050E9	9.93274177924522483E-1
4.56099999999999994E9	9.93293510168479798E-1
4.56199999999999939E9	9.93312849368302153E-1
4.56300000000000061E9	9.93332195477429281E-1
4.56400000000000006E9	9.93351548450285371E-1
4.56499999999999950E9	9.93370908414028975E-1
4.56600000000000072E9	9.93390275310018644E-1
4.56700000000000017E9	9.93409649109974247E-1
4.56799999999999962E9	9.93429029831152732E-1
4.56899999999999995E9	9.93448417478003165E-1
4.57000000000000028E9	9.93467812020210594E-1
4.57099999999999973E9	9.93487213481719067E-1
4.57200000000000006E9	9.93506621859363293E-1
4.57300000000000040E9	9.93526037152075858E-1
4.57399999999999984E9	9.93545459353970273E-1
4.57500000000000018E9	9.93564888433543558E-1
4.57600000000000051E9	9.93584324440544719E-1
4.57699999999999996E9	9.93603767346099964E-1
4.57800000000000029E9	9.93623217156889282E-1
4.57899999999999974E9	9.93642673878573746E-1
4.58000000000000007E9	9.93662137480713170E-1
4.58100000000000041E9	9.93681607959405788E-1
4.58199999999999985E9	9.93701085363822934E-1
4.58300000000000018E9	9.93720569630761297E-1
4.58399999999999963E9	9.93740060835677141E-1
4.58499999999999996E9	9.93759558902137741E-1
4.58600000000000030E9	9.93779063845976651E-1
4.58699999999999974E9	9.93798575691759289E-1
4.58800000000000008E9	9.93818094419042275E-1
4.58900000000000041E9	9.93837620004516431E-1
4.58999999999999986E9	9.93857152501318808E-1
4.59100000000000019E9	9.93876691883632901E-1
4.59200000000000053E9	9.93896238086335160E-1
4.59299999999999997E9	9.93915791192996956E-1
4.59399999999999942E9	9.93935351153454683E-1
4.59500000000000064E9	9.93954918019967337E-1
4.59600000000000009E9	9.93974491782073599E-1
4.59699999999999953E9	9.93994072338034584E-1
4.59800000000000075E9	9.94013659803941252E-1
4.59899999999999931E9	9.94033254152573598E-1
4.59999999999999964E9	9.94052855280963144E-1
4.60100000000000087E9	9.94072463313135657E-1
4.60199999999999942E9	9.94092078250085542E-1
4.60299999999999976E9	9.94111700025555933E-1
4.60400000000000009E9	9.94131328651040214E-1
4.60499999999999954E9	9.94150964134419013E-1
4.60599999999999987E9	9.94170606450495953E-1
4.60700000000000021E9	9.94190255605511730E-1
4.60799999999999965E9	9.94209911672595936E-1
4.60899999999999999E9	9.94229574544788619E-1
4.61000000000000032E9	9.94249244293066248E-1
4.61099999999999977E9	9.94268920813819435E-1
4.61200000000000010E9	9.94288604266570530E-1
4.61300000000000043E9	9.94308294510154411E-1
4.61399999999999988E9	9.94327991631526587E-1
4.61500000000000021E9	9.94347695588517055E-1
4.61600000000000055E9	9.94367406365308248E-1
4.61699999999999999E9	9.94387123977316278E-1
4.61800000000000033E9	9.94406848402153365E-1
4.61899999999999977E9	9.94426579731423921E-1
4.62000000000000011E9	9.94446317856462514E-1
4.62100000000000044E9	9.94466062808335849E-1
4.62199999999999989E9	9.94485814578344396E-1
4.62300000000000022E9	9.94505573190063252E-1
4.62399999999999967E9	9.94525338645738977E-1
4.62500000000000000E9	9.94545110888884487E-1
4.62600000000000033E9	9.94564889974932598E-1
4.62699999999999978E9	9.94584675881981717E-1
4.62800000000000011E9	9.94604468615058401E-1
4.62899999999999956E9	9.94624268170291614E-1
4.62999999999999989E9	9.94644074550519264E-1
4.63100000000000023E9	9.94663887750584053E-1
4.63199999999999967E9	9.94683707778450277E-1
4.63300000000000001E9	9.94703534572416714E-1
4.63399999999999945E9	9.94723368200107672E-1
4.63499999999999979E9	9.94743208658884370E-1
4.63600000000000012E9	9.94763055918490124E-1
4.63699999999999957E9	9.94782910011321597E-1
4.63799999999999990E9	9.94802770850729701E-1
4.63900000000000023E9	9.94822638565761608E-1
4.63999999999999968E9	9.94842513062235412E-1
4.64100000000000001E9	9.94862394358206537E-1
4.64200000000000035E9	9.94882282486691061E-1
4.64299999999999979E9	9.94902177341415417E-1
4.64400000000000013E9	9.94922079089855771E-1
4.64500000000000046E9	9.94941987557080942E-1
4.64599999999999991E9	9.94961902853841629E-1
4.64700000000000024E9	9.94981824982267682E-1
4.64800000000000058E9	9.95001753849006754E-1
4.64899999999999913E9	9.95021689572517865E-1
4.65000000000000036E9	9.95041632014513588E-1
4.65100000000000069E9	9.95061581348912227E-1
4.65199999999999925E9	9.95081537435642360E-1
4.65300000000000047E9	9.95101500255535321E-1
4.65399999999999991E9	9.95121469909233092E-1
4.65499999999999936E9	9.95141446358435289E-1
4.65600000000000058E9	9.95161429603209591E-1
4.65700000000000003E9	9.95181419628877251E-1
4.65799999999999947E9	9.95201416416393592E-1
4.65899999999999981E9	9.95221419999130852E-1
4.66000000000000014E9	9.95241430389000215E-1
4.66099999999999959E9	9.95261447543366451E-1
4.66199999999999992E9	9.95281471504112147E-1
4.66300000000000026E9	9.95301502215772516E-1
4.66399999999999970E9	9.95321539681260603E-1
4.66500000000000004E9	9.95341583950805031E-1
4.66600000000000037E9	9.95361635039255255E-1
4.66699999999999982E9	9.95381692826458142E-1
4.66800000000000015E9	9.95401757452204983E-1
4.66899999999999959E9	9.95421828826327726E-1
4.66999999999999993E9	9.95441906994184578E-1
4.67100000000000026E9	9.95461991896360843E-1
4.67199999999999971E9	9.95482083626955117E-1
4.67300000000000004E9	9.95502182057176910E-1
4.67399999999999949E9	9.95522287311925780E-1
4.67499999999999982E9	9.95542399279682577E-1
4.67600000000000016E9	9.95562518092141246E-1
4.67699999999999960E9	9.95582643642794629E-1
4.67799999999999994E9	9.95602775949559771E-1
4.67900000000000027E9	9.95622915005676745E-1
4.67999999999999972E9	9.95643060866014018E-1
4.68100000000000005E9	9.95663213448207429E-1
4.68200000000000038E9	9.95683372831083346E-1
4.68299999999999983E9	9.95703538989380021E-1
4.68399999999999928E9	9.95723711854815718E-1
4.68500000000000050E9	9.95743891497346922E-1
4.68599999999999994E9	9.95764077911349332E-1
4.68699999999999939E9	9.95784271044287017E-1
4.68800000000000061E9	9.95804470981208212E-1
4.68900000000000006E9	9.95824677680794323E-1
4.68999999999999950E9	9.95844891124902887E-1
4.69100000000000072E9	9.95865111317552731E-1
4.69200000000000017E9	9.95885338258445785E-1
4.69299999999999962E9	9.95905571983474225E-1
4.69399999999999995E9	9.95925812440416713E-1
4.69500000000000028E9	9.95946059652419891E-1
4.69599999999999973E9	9.95966313636833434E-1
4.69700000000000006E9	9.95986574358780530E-1
4.69800000000000040E9	9.96006841784037178E-1
4.69899999999999984E9	9.96027116056711570E-1
4.70000000000000018E9	9.96047396981692046E-1
4.70100000000000051E9	9.96067684696481592E-1
4.70199999999999996E9	9.96087979167179327E-1
4.70300000000000029E9	9.96108280433866611E-1
4.70399999999999974E9	9.96128588338700816E-1
4.70500000000000007E9	9.96148903096734628E-1
4.70600000000000041E9	9.96169224504813755E-1
4.70699999999999985E9	9.96189552725445893E-1
4.70800000000000018E9	9.96209887665233396E-1
4.70899999999999963E9	9.96230229324859806E-1
4.70999999999999996E9	9.96250577812240756E-1
4.71100000000000030E9	9.96270932970391421E-1
4.71199999999999974E9	9.96291294895422652E-1
4.71300000000000008E9	9.96311663540508619E-1
4.71400000000000041E9	9.96332038974820122E-1
4.71499999999999986E9	9.96352421106370478E-1
4.71600000000000019E9	9.96372809997510700E-1
4.71700000000000053E9	9.96393205621629363E-1
4.71799999999999997E9	9.96413607981702043E-1
4.71899999999999942E9	9.96434017077399936E-1
4.72000000000000064E9	9.96454432898439357E-1
4.72100000000000009E9	9.96474855503482182E-1
4.72199999999999953E9	9.96495284790454683E-1
4.72300000000000075E9	9.96515720844001862E-1
4.72399999999999931E9	9.96536163620751481E-1
4.72499999999999964E9	9.96556613186695905E-1
4.72600000000000087E9	9.96577069425670103E-1
4.72699999999999942E9	9.96597532449093215E-1
4.72799999999999976E9	9.96618002193616803E-1
4.72900000000000009E9	9.96638478678985962E-1
4.72999999999999954E9	9.96658961814883604E-1
4.73099999999999987E9	9.96679451793188953E-1
4.73200000000000021E9	9.96699948484793197E-1
4.73299999999999965E9	9.96720451875271962E-1
4.73399999999999999E9	9.96740962007991627E-1
4.73500000000000032E9	9.96761478855405869E-1
4.73599999999999977E9	9.96782002481209339E-1
4.73700000000000010E9	9.96802532785008744E-1
4.73800000000000043E9	9.96823069863505218E-1
4.73899999999999988E9	9.96843613710577081E-1
4.74000000000000021E9	9.96864164228687422E-1
4.74100000000000055E9	9.96884721478804892E-1
4.74199999999999999E9	9.96905285457815360E-1
4.74300000000000033E9	9.96925856192447313E-1
4.74399999999999977E9	9.96946433647214825E-1
4.74500000000000011E9	9.96967017822255741E-1
4.74600000000000044E9	9.96987608748861476E-1
4.74699999999999989E9	9.97008206414662190E-1
4.74800000000000022E9	9.97028810810686394E-1
4.74899999999999967E9	9.97049421883343179E-1
4.75000000000000000E9	9.97070039679228515E-1
4.75100000000000033E9	9.97090664300931984E-1
4.75199999999999978E9	9.97111295583896151E-1
4.75300000000000011E9	9.97131933625723477E-1
4.75399999999999956E9	9.97152578336210382E-1
4.75499999999999989E9	9.97173229833902397E-1
4.75600000000000023E9	9.97193888015322649E-1
4.75699999999999967E9	9.97214552992626579E-1
4.75800000000000001E9	9.97235224642485463E-1
4.75899999999999945E9	9.97255903009346412E-1
4.75999999999999979E9	9.97276588140539388E-1
4.76100000000000012E9	9.97297280032969269E-1
4.76199999999999957E9	9.97317978551117434E-1
4.76299999999999990E9	9.97338683862470177E-1
4.76400000000000023E9	9.97359395886139311E-1
4.76499999999999968E9	9.97380114681519814E-1
4.76600000000000001E9	9.97400840148055146E-1
4.76700000000000035E9	9.97421572365648856E-1
4.76799999999999979E9	9.97442311343396071E-1
4.76900000000000013E9	9.97463056998465802E-1
4.77000000000000046E9	9.97483809428596224E-1
4.77099999999999991E9	9.97504568530934677E-1
4.77200000000000024E9	9.97525334363961313E-1
4.77300000000000058E9	9.97546106982569469E-1
4.77399999999999913E9	9.97566886266960040E-1
4.77500000000000036E9	9.97587672355930977E-1
4.77600000000000069E9	9.97608465067075478E-1
4.77699999999999925E9	9.97629264624007916E-1
4.77800000000000047E9	9.97650070802698252E-1
4.77899999999999991E9	9.97670883765157157E-1
4.77999999999999936E9	9.97691703469434010E-1
4.78100000000000058E9	9.97712529868961973E-1
4.78200000000000003E9	9.97733363026899767E-1
4.78299999999999947E9	9.97754202890955177E-1
4.78399999999999981E9	9.97775049510229728E-1
4.78500000000000014E9	9.97795902813078328E-1
4.78599999999999959E9	9.97816762905472743E-1
4.78699999999999992E9	9.97837629694509687E-1
4.78800000000000026E9	9.97858503204040126E-1
4.78899999999999970E9	9.97879383418789168E-1
4.79000000000000004E9	9.97900270461604499E-1
4.79100000000000037E9	9.97921164184369580E-1
4.79199999999999982E9	9.97942064577987331E-1
4.79300000000000015E9	9.97962971776433783E-1
4.79399999999999959E9	9.97983885671735216E-1
4.79499999999999993E9	9.98004806315796067E-1
4.79600000000000026E9	9.98025733713872754E-1
4.79699999999999971E9	9.98046667820012345E-1
4.79800000000000004E9	9.98067608618986135E-1
4.79899999999999949E9	9.98088556242815095E-1
4.79999999999999982E9	9.98109510543277523E-1
4.80100000000000016E9	9.98130471574621936E-1
4.80199999999999960E9	9.98151439324383460E-1
4.80299999999999994E9	9.98172413848202389E-1
4.80400000000000027E9	9.98193395099639602E-1
4.80499999999999972E9	9.98214383084951073E-1
4.80600000000000005E9	9.98235377808227931E-1
4.80700000000000038E9	9.98256379234848978E-1
4.80799999999999983E9	9.98277387391357784E-1
4.80899999999999928E9	9.98298402379181837E-1
4.81000000000000050E9	9.98319423976438181E-1
4.81099999999999994E9	9.98340452371709830E-1
4.81199999999999939E9	9.98361487550974758E-1
4.81300000000000061E9	9.98382529425384035E-1
4.81400000000000006E9	9.98403578011053483E-1
4.81499999999999950E9	9.98424633420105145E-1
4.81600000000000072E9	9.98445695454921633E-1
4.81700000000000017E9	9.98466764294653153E-1
4.81799999999999962E9	9.98487839891663853E-1
4.81899999999999995E9	9.98508922241027008E-1
4.82000000000000028E9	9.98530011245950178E-1
4.82099999999999973E9	9.98551107053019926E-1
4.82200000000000006E9	9.98572209610414951E-1
4.82300000000000040E9	9.98593318943573216E-1
4.82399999999999984E9	9.98614434965888265E-1
4.82500000000000018E9	9.98635557747439861E-1
4.82600000000000051E9	9.98656687245922114E-1
4.82699999999999996E9	9.98677823555129152E-1
4.82800000000000029E9	9.98698966546731270E-1
4.82899999999999974E9	9.98720116352240694E-1
4.83000000000000007E9	9.98741272823114201E-1
4.83100000000000041E9	9.98762436099352868E-1
4.83199999999999985E9	9.98783606121071266E-1
4.83300000000000018E9	9.98804782935120805E-1
4.83399999999999963E9	9.98825966396005427E-1
