freq	dB(S(2,1))
5.62999999999999989E8	7.53107806123760781E0
5.63999999999999968E8	7.51787927455433014E0
5.65000000000000036E8	7.50476085119801262E0
5.66000000000000014E8	7.49172285087424861E0
5.66999999999999993E8	7.47876533442164515E0
5.67999999999999972E8	7.46588836385789545E0
5.68999999999999950E8	7.45309200236986058E0
5.70000000000000018E8	7.44037631431475788E0
5.70999999999999996E8	7.42774136522538786E0
5.72000000000000064E8	7.41518722183192480E0
5.72999999999999954E8	7.40271395204709304E0
5.74000000000000021E8	7.39032162498995149E0
5.75000000000000000E8	7.37801031098720728E0
5.75999999999999979E8	7.36578008156244746E0
5.77000000000000046E8	7.35363100947402781E0
5.77999999999999936E8	7.34156316869105474E0
5.79000000000000004E8	7.32957663441622298E0
5.79999999999999982E8	7.31767148309003890E0
5.81000000000000050E8	7.30584779239740190E0
5.82000000000000028E8	7.29410564126533956E0
5.83000000000000007E8	7.28244510988557536E0
5.83999999999999986E8	7.27086627970583521E0
5.84999999999999964E8	7.25936923345232898E0
5.86000000000000032E8	7.24795405511090252E0
5.87000000000000011E8	7.23662082996772682E0
5.87999999999999989E8	7.22536964458721087E0
5.88999999999999968E8	7.21420058683652421E0
5.90000000000000036E8	7.20311374588288089E0
5.91000000000000014E8	7.19210921221232891E0
5.91999999999999993E8	7.18118707761221664E0
5.92999999999999972E8	7.17034743521732221E0
5.93999999999999950E8	7.15959037947230126E0
5.95000000000000018E8	7.14891600618125445E0
5.95999999999999996E8	7.13832441248064331E0
5.97000000000000064E8	7.12781569687467353E0
5.97999999999999954E8	7.11738995922245365E0
5.99000000000000021E8	7.10704730075264202E0
6.00000000000000000E8	7.09678782407943309E0
6.00999999999999979E8	7.08661163318936449E0
6.02000000000000046E8	7.07651883347299204E0
6.02999999999999936E8	7.06650953171858731E0
6.04000000000000004E8	7.05658383613032658E0
6.04999999999999982E8	7.04674185631668948E0
6.06000000000000050E8	7.03698370332324963E0
6.07000000000000028E8	7.02730948962308499E0
6.08000000000000007E8	7.01771932913353602E0
6.08999999999999986E8	7.00821333722813300E0
6.09999999999999964E8	6.99879163073152810E0
6.11000000000000032E8	6.98945432793555099E0
6.12000000000000011E8	6.98020154861367015E0
6.12999999999999989E8	6.97103341402358900E0
6.13999999999999968E8	6.96195004691139818E0
6.15000000000000036E8	6.95295157152909304E0
6.16000000000000014E8	6.94403811363876411E0
6.16999999999999993E8	6.93520980053018743E0
6.17999999999999972E8	6.92646676101613146E0
6.18999999999999950E8	6.91780912544363691E0
6.20000000000000018E8	6.90923702571201659E0
6.20999999999999996E8	6.90075059528756718E0
6.22000000000000064E8	6.89234996918439347E0
6.22999999999999954E8	6.88403528401079878E0
6.24000000000000021E8	6.87580667794971667E0
6.25000000000000000E8	6.86766429078197227E0
6.25999999999999979E8	6.85960826390141243E0
6.27000000000000046E8	6.85163874029806497E0
6.27999999999999936E8	6.84375586461160701E0
6.29000000000000004E8	6.83595978309402952E0
6.29999999999999982E8	6.82825064366379042E0
6.31000000000000050E8	6.82062859587981940E0
6.32000000000000028E8	6.81309379096984635E0
6.33000000000000007E8	6.80564638184125847E0
6.33999999999999986E8	6.79828652308843484E0
6.34999999999999964E8	6.79101437100220284E0
6.36000000000000032E8	6.78383008356812400E0
6.37000000000000011E8	6.77673382052244033E0
6.37999999999999989E8	6.76972574329362953E0
6.38999999999999968E8	6.76280601507491319E0
6.40000000000000036E8	6.75597480080968182E0
6.40999999999999925E8	6.74923226718559732E0
6.41999999999999993E8	6.74257858269554866E0
6.42999999999999972E8	6.73601391758297474E0
6.44000000000000039E8	6.72953844391440725E0
6.45000000000000018E8	6.72315233555523495E0
6.45999999999999908E8	6.71685576818090802E0
6.47000000000000064E8	6.71064891931399998E0
6.47999999999999954E8	6.70453196832084686E0
6.49000000000000021E8	6.69850509640739578E0
6.50000000000000000E8	6.69256848666279325E0
6.50999999999999979E8	6.68672232404602074E0
6.52000000000000046E8	6.68096679541206839E0
6.52999999999999936E8	6.67530208951664150E0
6.54000000000000092E8	6.66972839703771392E0
6.54999999999999982E8	6.66424591057766769E0
6.55999999999999961E8	6.65885482467974477E0
6.57000000000000028E8	6.65355533584815895E0
6.58000000000000007E8	6.64834764254058097E0
6.59000000000000075E8	6.64323194521186355E0
6.59999999999999964E8	6.63820844629629114E0
6.60999999999999943E8	6.63327735024303422E0
6.62000000000000011E8	6.62843886351674350E0
6.62999999999999989E8	6.62369319461373696E0
6.64000000000000057E8	6.61904055407677561E0
6.65000000000000036E8	6.61448115451191843E0
6.65999999999999925E8	6.61001521059568908E0
6.66999999999999993E8	6.60564293909118838E0
6.67999999999999972E8	6.60136455886893891E0
6.69000000000000039E8	6.59718029090503233E0
6.70000000000000018E8	6.59309035830801626E0
6.70999999999999908E8	6.58909498633304302E0
6.72000000000000064E8	6.58519440238706011E0
6.72999999999999954E8	6.58138883604956870E0
6.74000000000000021E8	6.57767851909402257E0
6.75000000000000000E8	6.57406368548819398E0
6.75999999999999979E8	6.57054457140703541E0
6.77000000000000046E8	6.56712141527628823E0
6.77999999999999936E8	6.56379445775139647E0
6.79000000000000092E8	6.56056394174825286E0
6.79999999999999982E8	6.55743011246467145E0
6.80999999999999961E8	6.55439321738237979E0
6.82000000000000028E8	6.55145350629143230E0
6.83000000000000007E8	6.54861123130729794E0
6.84000000000000075E8	6.54586664687671149E0
6.84999999999999964E8	6.54322000979341922E0
6.85999999999999943E8	6.54067157922205666E0
6.87000000000000011E8	6.53822161672897995E0
6.87999999999999989E8	6.53587038624342576E0
6.89000000000000057E8	6.53361815414116442E0
6.90000000000000036E8	6.53146518921268981E0
6.90999999999999925E8	6.52941176270497969E0
6.91999999999999993E8	6.52745814832392579E0
6.92999999999999972E8	6.52560462224338256E0
6.94000000000000039E8	6.52385146316224773E0
6.95000000000000018E8	6.52219895226112101E0
6.95999999999999908E8	6.52064737327286359E0
6.97000000000000064E8	6.51919701245697336E0
6.97999999999999954E8	6.51784815864899159E0
6.99000000000000021E8	6.51660110325767672E0
7.00000000000000000E8	6.51545614029148901E0
7.00999999999999979E8	6.51441356636577407E0
7.02000000000000046E8	6.51347368072951927E0
7.02999999999999936E8	6.51263678528180101E0
7.04000000000000092E8	6.51190318457755701E0
7.04999999999999982E8	6.51127318586093295E0
7.05999999999999961E8	6.51074709906614579E0
7.07000000000000028E8	6.51032523685005504E0
7.08000000000000007E8	6.51000791459739325E0
7.09000000000000075E8	6.50979545045166397E0
7.09999999999999964E8	6.50968816531718986E0
7.10999999999999943E8	6.50968638288196733E0
7.12000000000000011E8	6.50979042963353205E0
7.12999999999999989E8	6.51000063489845715E0
7.14000000000000057E8	6.51031733081754904E0
7.15000000000000036E8	6.51074085240302214E0
7.15999999999999925E8	6.51127153754222032E0
7.16999999999999993E8	6.51190972698955051E0
7.17999999999999972E8	6.51265576443654925E0
7.19000000000000039E8	6.51350999648534046E0
7.20000000000000018E8	6.51447277268271918E0
7.20999999999999908E8	6.51554444554471068E0
7.22000000000000064E8	6.51672537054927048E0
7.22999999999999954E8	6.51801590618927396E0
7.24000000000000021E8	6.51941641396247906E0
7.25000000000000000E8	6.52092725839687137E0
7.25999999999999979E8	6.52254880707659623E0
7.27000000000000046E8	6.52428143064997101E0
7.27999999999999936E8	6.52612550282992032E0
7.29000000000000092E8	6.52808140047311358E0
7.29999999999999982E8	6.53014950350427981E0
7.30999999999999961E8	6.53233019503138834E0
7.32000000000000028E8	6.53462386126916339E0
7.33000000000000007E8	6.53703089164177609E0
7.34000000000000075E8	6.53955167873120047E0
7.34999999999999964E8	6.54218661834110371E0
7.35999999999999943E8	6.54493610948162807E0
7.37000000000000011E8	6.54780055441658515E0
7.37999999999999989E8	6.55078035863946528E0
7.39000000000000057E8	6.55387593092330256E0
7.40000000000000036E8	6.55708768334044301E0
7.40999999999999925E8	6.56041603122922723E0
7.41999999999999993E8	6.56386139328324258E0
7.42999999999999972E8	6.56742419149460499E0
7.44000000000000039E8	6.57110485122012555E0
7.45000000000000018E8	6.57490380117673290E0
7.45999999999999908E8	6.57882147344208335E0
7.47000000000000064E8	6.58285830350695012E0
7.47999999999999954E8	6.58701473024090589E0
7.49000000000000021E8	6.59129119595098434E0
7.50000000000000000E8	6.59568814636262246E0
7.50999999999999979E8	6.60020603066537337E0
7.52000000000000046E8	6.60484530147207849E0
7.52999999999999936E8	6.60960641488977885E0
7.54000000000000092E8	6.61448983049436112E0
7.54999999999999982E8	6.61949601136882482E0
7.55999999999999961E8	6.62462542406594146E0
7.57000000000000028E8	6.62987853868349930E0
7.58000000000000007E8	6.63525582883081722E0
7.59000000000000075E8	6.64075777164047754E0
7.59999999999999964E8	6.64638484780231309E0
7.60999999999999943E8	6.65213754154496684E0
7.62000000000000011E8	6.65801634063877934E0
7.62999999999999989E8	6.66402173644268370E0
7.64000000000000057E8	6.67015422387450041E0
7.65000000000000036E8	6.67641430142519532E0
7.65999999999999925E8	6.68280247115637671E0
7.66999999999999993E8	6.68931923871773026E0
7.67999999999999972E8	6.69596511335957523E0
7.69000000000000039E8	6.70274060789733372E0
7.70000000000000018E8	6.70964623873787325E0
7.70999999999999908E8	6.71668252589927484E0
7.72000000000000064E8	6.72384999295636732E0
7.72999999999999954E8	6.73114916709712130E0
7.74000000000000021E8	6.73858057907604202E0
7.75000000000000000E8	6.74614476323912005E0
7.75999999999999979E8	6.75384225749369715E0
7.77000000000000046E8	6.76167360332430256E0
7.77999999999999936E8	6.76963934576483606E0
7.79000000000000092E8	6.77774003342871012E0
7.79999999999999982E8	6.78597621842179954E0
7.80999999999999961E8	6.79434845642150265E0
7.82000000000000028E8	6.80285730660169197E0
7.83000000000000007E8	6.81150333164193533E0
7.84000000000000075E8	6.82028709768231955E0
7.84999999999999964E8	6.82920917436356234E0
7.85999999999999943E8	6.83827013474910572E0
7.87000000000000011E8	6.84747055532227833E0
7.87999999999999989E8	6.85681101598534326E0
7.89000000000000057E8	6.86629209999292200E0
7.90000000000000036E8	6.87591439393919757E0
7.90999999999999925E8	6.88567848774681224E0
7.91999999999999993E8	6.89558497461498021E0
7.92999999999999972E8	6.90563445097574125E0
7.94000000000000039E8	6.91582751649464811E0
7.95000000000000018E8	6.92616477398491526E0
7.95999999999999908E8	6.93664682938482802E0
7.97000000000000064E8	6.94727429171969924E0
7.97999999999999954E8	6.95804777304462085E0
7.99000000000000021E8	6.96896788838758940E0
8.00000000000000000E8	6.98003525571750139E0
8.00999999999999979E8	6.99125049584377578E0
8.01999999999999957E8	7.00261423240591618E0
8.02999999999999936E8	7.01412709177330029E0
8.04000000000000092E8	7.02578970297849104E0
8.05000000000000071E8	7.03760269767728985E0
8.05999999999999872E8	7.04956671003753055E0
8.07000000000000028E8	7.06168237664430620E0
8.08000000000000007E8	7.07395033649655414E0
8.08999999999999986E8	7.08637123081443576E0
8.09999999999999964E8	7.09894570301964212E0
8.10999999999999943E8	7.11167439861060480E0
8.12000000000000099E8	7.12455796503788452E0
8.12999999999999901E8	7.13759705165642622E0
8.14000000000000057E8	7.15079230953994749E0
8.15000000000000036E8	7.16414439141228421E0
8.16000000000000014E8	7.17765395150625185E0
8.16999999999999993E8	7.19132164540957852E0
8.17999999999999972E8	7.20514812999067900E0
8.19000000000000128E8	7.21913406317021167E0
8.19999999999999929E8	7.23328010384997988E0
8.20999999999999908E8	7.24758691167669689E0
8.22000000000000064E8	7.26205514698295573E0
8.23000000000000043E8	7.27668547048673631E0
8.24000000000000021E8	7.29147854322309019E0
8.25000000000000000E8	7.30643502629826536E0
8.25999999999999979E8	7.32155558069041312E0
8.26999999999999957E8	7.33684086706802852E0
8.27999999999999936E8	7.35229154558257392E0
8.29000000000000092E8	7.36790827560998807E0
8.30000000000000071E8	7.38369171553732961E0
8.30999999999999872E8	7.39964252254169708E0
8.32000000000000028E8	7.41576135228243150E0
8.33000000000000007E8	7.43204885868677056E0
8.33999999999999986E8	7.44850569367555693E0
8.34999999999999964E8	7.46513250680640361E0
8.35999999999999943E8	7.48192994505737818E0
8.37000000000000099E8	7.49889865247222254E0
8.37999999999999901E8	7.51603926985958903E0
8.39000000000000057E8	7.53335243441688007E0
8.40000000000000036E8	7.55083877940580983E0
8.41000000000000014E8	7.56849893376739757E0
8.41999999999999993E8	7.58633352176255027E0
8.42999999999999972E8	7.60434316258635157E0
8.44000000000000128E8	7.62252846986770649E0
8.44999999999999929E8	7.64089005136768495E0
8.45999999999999908E8	7.65942850839813083E0
8.47000000000000064E8	7.67814443548829129E0
8.48000000000000043E8	7.69703841975752834E0
8.49000000000000021E8	7.71611104054635710E0
8.50000000000000000E8	7.73536286879400148E0
8.50999999999999979E8	7.75479446652025572E0
8.51999999999999957E8	7.77440638631368763E0
8.52999999999999936E8	7.79419917062025469E0
8.54000000000000092E8	7.81417335126193713E0
8.55000000000000071E8	7.83432944873606285E0
8.55999999999999872E8	7.85466797151210905E0
8.57000000000000028E8	7.87518941542846740E0
8.58000000000000007E8	7.89589426292777574E0
8.58999999999999986E8	7.91678298229939958E0
8.59999999999999964E8	7.93785602697218895E0
8.60999999999999943E8	7.95911383467111566E0
8.62000000000000099E8	7.98055682651622611E0
8.62999999999999901E8	8.00218540632276820E0
8.64000000000000057E8	8.02399995954215228E0
8.65000000000000036E8	8.04600085242965157E0
8.66000000000000014E8	8.06818843105266126E0
8.66999999999999993E8	8.09056302023433105E0
8.67999999999999972E8	8.11312492260304374E0
8.69000000000000128E8	8.13587441744276418E0
8.69999999999999929E8	8.15881175959208704E0
8.70999999999999908E8	8.18193717829512046E0
8.72000000000000064E8	8.20525087597891378E0
8.73000000000000043E8	8.22875302695781485E0
8.74000000000000021E8	8.25244377623055136E0
8.75000000000000000E8	8.27632323807292103E0
8.75999999999999979E8	8.30039149462639614E0
8.76999999999999957E8	8.32464859445782324E0
8.77999999999999936E8	8.34909455112488530E0
8.79000000000000092E8	8.37372934149645332E0
8.80000000000000071E8	8.39855290422556777E0
8.80999999999999872E8	8.42356513809455087E0
8.82000000000000028E8	8.44876590018597362E0
8.83000000000000007E8	8.47415500420951062E0
8.83999999999999986E8	8.49973221850932248E0
8.84999999999999964E8	8.52549726420600607E0
8.85999999999999943E8	8.55144981326906617E0
8.87000000000000099E8	8.57758948631422058E0
8.87999999999999901E8	8.60391585055940311E0
8.89000000000000057E8	8.63042841757474655E0
8.90000000000000036E8	8.65712664098367313E0
8.91000000000000014E8	8.68400991411683520E0
8.91999999999999993E8	8.71107756753707818E0
8.92999999999999972E8	8.73832886647760176E0
8.94000000000000128E8	8.76576300833906963E0
8.94999999999999929E8	8.79337911977808773E0
8.95999999999999908E8	8.82117625406193717E0
8.97000000000000064E8	8.84915338809621232E0
8.98000000000000043E8	8.87730941941210538E0
8.99000000000000021E8	8.90564316311871984E0
9.00000000000000000E8	8.93415334873029110E0
9.00999999999999979E8	8.96283861670272586E0
9.01999999999999957E8	8.99169751524232197E0
9.02999999999999936E8	9.02072849660999587E0
9.04000000000000092E8	9.04992991354447440E0
9.05000000000000071E8	9.07930001558787936E0
9.05999999999999872E8	9.10883694514266118E0
9.07000000000000028E8	9.13853873347977697E0
9.08000000000000007E8	9.16840329664854359E0
9.08999999999999986E8	9.19842843132382271E0
9.09999999999999964E8	9.22861181032796907E0
9.10999999999999943E8	9.25895097831303460E0
9.12000000000000099E8	9.28944334691640705E0
9.12999999999999901E8	9.32008619029265262E0
9.14000000000000057E8	9.35087663999597041E0
9.15000000000000036E8	9.38181168013294808E0
9.16000000000000014E8	9.41288814215662484E0
9.16999999999999993E8	9.44410269960338944E0
9.17999999999999972E8	9.47545186266804862E0
9.19000000000000128E8	9.50693197264153689E0
9.19999999999999929E8	9.53853919620359214E0
9.20999999999999908E8	9.57026951969323569E0
9.22000000000000064E8	9.60211874302452273E0
9.23000000000000043E8	9.63408247367815918E0
9.24000000000000021E8	9.66615612038847871E0
9.25000000000000000E8	9.69833488679505429E0
9.25999999999999979E8	9.73061376509996556E0
9.26999999999999957E8	9.76298752927375624E0
9.27999999999999936E8	9.79545072832137365E0
9.29000000000000092E8	9.82799767955646608E0
9.30000000000000071E8	9.86062246154764921E0
9.30999999999999872E8	9.89331890708590045E0
9.32000000000000028E8	9.92608059596197556E0
9.33000000000000007E8	9.95890084785302498E0
9.33999999999999986E8	9.99177271473139506E0
9.34999999999999964E8	1.00246889737648104E1
9.35999999999999943E8	1.00576421195989130E1
9.37000000000000099E8	1.00906243570257770E1
9.37999999999999901E8	1.01236275932681630E1
9.39000000000000057E8	1.01566434305840403E1
9.40000000000000036E8	1.01896631586299091E1
9.41000000000000014E8	1.02226777468955987E1
9.41999999999999993E8	1.02556778372422142E1
9.42999999999999972E8	1.02886537363721353E1
9.44000000000000128E8	1.03215954085846029E1
9.44999999999999929E8	1.03544924683437278E1
9.45999999999999908E8	1.03873341733635116E1
9.47000000000000064E8	1.04201094174573305E1
9.48000000000000043E8	1.04528067237829503E1
9.49000000000000021E8	1.04854142383623783E1
9.50000000000000000E8	1.05179197237780220E1
9.50999999999999979E8	1.05503105530546937E1
9.51999999999999957E8	1.05825737041884449E1
9.52999999999999936E8	1.06146957546454157E1
9.54000000000000092E8	1.06466628766188665E1
9.55000000000000071E8	1.06784608326793307E1
9.55999999999999872E8	1.07100749715822596E1
9.57000000000000028E8	1.07414902254575484E1
9.58000000000000007E8	1.07726911064577480E1
9.58999999999999986E8	1.08036617053292705E1
9.59999999999999964E8	1.08343856895216173E1
9.60999999999999943E8	1.08648463031307818E1
9.62000000000000099E8	1.08950263667408209E1
9.62999999999999901E8	1.09249082791096286E1
9.64000000000000057E8	1.09544740188327760E1
9.65000000000000036E8	1.09837051478582937E1
9.66000000000000014E8	1.10125828155340311E1
9.66999999999999993E8	1.10410877642186045E1
9.67999999999999972E8	1.10692003359357605E1
9.69000000000000128E8	1.10969004799044391E1
9.69999999999999929E8	1.11241677622460977E1
9.70999999999999908E8	1.11509813763790122E1
9.72000000000000064E8	1.11773201552004386E1
9.73000000000000043E8	1.12031625846905847E1
9.74000000000000021E8	1.12284868190986287E1
9.75000000000000000E8	1.12532706976329089E1
9.75999999999999979E8	1.12774917633029692E1
9.76999999999999957E8	1.13011272825010378E1
9.77999999999999936E8	1.13241542676089968E1
9.79000000000000092E8	1.13465494998836802E1
9.80000000000000071E8	1.13682895556652497E1
9.80999999999999872E8	1.13893508332708948E1
9.82000000000000028E8	1.14097095818427730E1
9.83000000000000007E8	1.14293419328253898E1
9.83999999999999986E8	1.14482239318892431E1
9.84999999999999964E8	1.14663315739134308E1
9.85999999999999943E8	1.14836408387550382E1
9.87000000000000099E8	1.15001277292308401E1
9.87999999999999901E8	1.15157683103144848E1
9.89000000000000057E8	1.15305387502279300E1
9.90000000000000036E8	1.15444153627459523E1
9.91000000000000014E8	1.15573746509084030E1
9.91999999999999993E8	1.15693933518691616E1
9.92999999999999972E8	1.15804484828790977E1
9.94000000000000128E8	1.15905173885733581E1
9.94999999999999929E8	1.15995777883621654E1
9.95999999999999908E8	1.16076078248473413E1
9.97000000000000064E8	1.16145861130331807E1
9.98000000000000043E8	1.16204917888784576E1
9.99000000000000021E8	1.16253045586829384E1
1.00000000000000000E9	1.16290047480802872E1
1.00099999999999989E9	1.16315733504497820E1
1.00200000000000000E9	1.16329920750056770E1
1.00299999999999989E9	1.16332433938021107E1
1.00400000000000000E9	1.16323105877559874E1
1.00500000000000012E9	1.16301777913927529E1
1.00599999999999978E9	1.16268300358214116E1
1.00700000000000012E9	1.16222532904130982E1
1.00800000000000001E9	1.16164345016100956E1
1.00899999999999990E9	1.16093616305286962E1
1.01000000000000001E9	1.16010236869476602E1
1.01099999999999990E9	1.15914107619499718E1
1.01200000000000001E9	1.15805140562918152E1
1.01299999999999990E9	1.15683259071206179E1
1.01400000000000001E9	1.15548398101258032E1
1.01500000000000012E9	1.15400504395713610E1
1.01600000000000001E9	1.15239536640881002E1
1.01699999999999990E9	1.15065465594251704E1
1.01800000000000002E9	1.14878274166401484E1
1.01900000000000013E9	1.14677957479544457E1
1.02000000000000002E9	1.14464522879413977E1
1.02099999999999991E9	1.14237989909472537E1
1.02200000000000002E9	1.13998390253035908E1
1.02300000000000013E9	1.13745767634275086E1
1.02400000000000002E9	1.13480177687528450E1
1.02499999999999991E9	1.13201687782120475E1
1.02600000000000002E9	1.12910376824702796E1
1.02699999999999991E9	1.12606335022281567E1
1.02800000000000002E9	1.12289663610393853E1
1.02900000000000014E9	1.11960474558269940E1
1.03000000000000003E9	1.11618890242245561E1
1.03099999999999992E9	1.11265043092703131E1
1.03200000000000003E9	1.10899075218392773E1
1.03299999999999992E9	1.10521138007774455E1
1.03400000000000003E9	1.10131391711270510E1
1.03499999999999992E9	1.09730005004834119E1
1.03600000000000003E9	1.09317154542149786E1
1.03700000000000014E9	1.08893024488520740E1
1.03799999999999981E9	1.08457806049286143E1
1.03900000000000015E9	1.08011696988167016E1
1.04000000000000004E9	1.07554901140715331E1
1.04099999999999993E9	1.07087627923321227E1
1.04200000000000004E9	1.06610091844712951E1
1.04299999999999993E9	1.06122512011135650E1
1.04400000000000004E9	1.05625111642918901E1
1.04499999999999993E9	1.05118117590581872E1
1.04599999999999982E9	1.04601759857815457E1
1.04700000000000015E9	1.04076271136445242E1
1.04800000000000004E9	1.03541886347981293E1
1.04899999999999993E9	1.02998842195795937E1
1.05000000000000004E9	1.02447376733048712E1
1.05099999999999993E9	1.01887728941720579E1
1.05200000000000005E9	1.01320138328380693E1
1.05299999999999994E9	1.00744844532099731E1
1.05400000000000005E9	1.00162086951833063E1
1.05500000000000016E9	9.95721043900649150E0
1.05599999999999983E9	9.89751347122269465E0
1.05699999999999994E9	9.83714145241603788E0
1.05800000000000005E9	9.77611788705110207E0
1.05899999999999994E9	9.71446609442690523E0
1.06000000000000005E9	9.65220918235926284E0
1.06099999999999994E9	9.58937002179801112E0
1.06200000000000006E9	9.52597122368889160E0
1.06299999999999994E9	9.46203511760021421E0
1.06400000000000006E9	9.39758373178879403E0
1.06499999999999995E9	9.33263877537493869E0
1.06600000000000006E9	9.26722162175614628E0
1.06699999999999995E9	9.20135329391173329E0
1.06800000000000006E9	9.13505445109432479E0
1.06900000000000017E9	9.06834537711140598E0
1.06999999999999984E9	9.00124597010408856E0
1.07099999999999995E9	8.93377573359982691E0
1.07200000000000006E9	8.86595376871527385E0
1.07299999999999995E9	8.79779876822976803E0
1.07400000000000007E9	8.72932901126242911E0
1.07499999999999996E9	8.66056235899824500E0
1.07600000000000007E9	8.59151625232508742E0
1.07699999999999996E9	8.52220770945509898E0
1.07799999999999985E9	8.45265332522884982E0
1.07900000000000018E9	8.38286927092410394E0
1.08000000000000007E9	8.31287129498119626E0
1.08099999999999996E9	8.24267472462766015E0
1.08200000000000007E9	8.17229446794601344E0
1.08299999999999996E9	8.10174501687021120E0
1.08400000000000007E9	8.03104045063120786E0
1.08499999999999996E9	7.96019443974458163E0
1.08599999999999985E9	7.88922025056275444E0
1.08700000000000019E9	7.81813075031318139E0
1.08799999999999986E9	7.74693841232677283E0
1.08899999999999997E9	7.67565532194675804E0
1.09000000000000008E9	7.60429318255890330E0
1.09099999999999997E9	7.53286332194532093E0
1.09200000000000008E9	7.46137669883156285E0
1.09299999999999997E9	7.38984390990253459E0
1.09400000000000008E9	7.31827519655416658E0
1.09499999999999997E9	7.24668045226248392E0
1.09599999999999986E9	7.17506922989454754E0
1.09699999999999998E9	7.10345074890314176E0
1.09800000000000009E9	7.03183390294305344E0
1.09899999999999998E9	6.96022726734196961E0
1.10000000000000009E9	6.88863910672636415E0
1.10099999999999998E9	6.81707738252019269E0
1.10199999999999987E9	6.74554976040374754E0
1.10299999999999998E9	6.67406361809611681E0
1.10400000000000009E9	6.60262605258690094E0
1.10499999999999998E9	6.53124388781571330E0
1.10599999999999987E9	6.45992368189735089E0
1.10699999999999998E9	6.38867173455524195E0
1.10800000000000010E9	6.31749409424417596E0
1.10899999999999999E9	6.24639656536807752E0
1.10999999999999988E9	6.17538471533301436E0
1.11099999999999999E9	6.10446388141711704E0
1.11200000000000010E9	6.03363917765954128E0
1.11299999999999999E9	5.96291550152033967E0
1.11400000000000010E9	5.89229754049684118E0
1.11499999999999999E9	5.82178977860442615E0
1.11600000000000010E9	5.75139650255890267E0
1.11699999999999999E9	5.68112180821247925E0
1.11799999999999988E9	5.61096960640388165E0
1.11900000000000022E9	5.54094362905492410E0
1.11999999999999988E9	5.47104743480830624E0
1.12100000000000000E9	5.40128441481829835E0
1.12200000000000011E9	5.33165779816978613E0
1.12300000000000000E9	5.26217065731715472E0
1.12400000000000011E9	5.19282591332856214E0
1.12500000000000000E9	5.12362634094442804E0
1.12599999999999989E9	5.05457457364415141E0
1.12700000000000000E9	4.98567310836673272E0
1.12799999999999989E9	4.91692431034705280E0
1.12900000000000000E9	4.84833041754969862E0
1.13000000000000012E9	4.77989354526934562E0
1.13099999999999978E9	4.71161569034102534E0
1.13200000000000012E9	4.64349873539762203E0
1.13300000000000001E9	4.57554445289679279E0
1.13399999999999990E9	4.50775450909782371E0
