time	Tran2.TRAN.Vout
9.50528398606162028E-7	2.35011587491083151E-1
9.50534924730197694E-7	2.43504138363202127E-1
9.50541055648974798E-7	2.50948023960707811E-1
9.50545727286902853E-7	2.55968600957584158E-1
9.50551047500773372E-7	2.61252693497643618E-1
9.50555255286785439E-7	2.65212990135980586E-1
9.50560255368405116E-7	2.69348813333278514E-1
9.50564478151776804E-7	2.72096047451731371E-1
9.50568734524157577E-7	2.74216440364283498E-1
9.50572541993047793E-7	2.75759509908079004E-1
9.50576844065080628E-7	2.77166042235142029E-1
9.50580914674963395E-7	2.77992229655610590E-1
9.50586691057755395E-7	2.78083885262564001E-1
9.50590780655148926E-7	2.77511022244502392E-1
9.50595802926661193E-7	2.76419672189945631E-1
9.50601561470248768E-7	2.74624013496517261E-1
9.50607093467780651E-7	2.72113607149365055E-1
9.50614771056257446E-7	2.67634656658901804E-1
9.50621800902668568E-7	2.63117603154097113E-1
9.50630995114611288E-7	2.56602211072893338E-1
9.50640813446439914E-7	2.48712975981848272E-1
9.50650813446439713E-7	2.40431471859994028E-1
9.50660813446440045E-7	2.31952795819515112E-1
9.50670813446439844E-7	2.23284351233098999E-1
9.50680813446439643E-7	2.15805878651456950E-1
9.50687834158854095E-7	2.11619178286864251E-1
9.50688459158854116E-7	2.11276617743828199E-1
9.50690018033662909E-7	2.10424713058837565E-1
9.50694694658088757E-7	2.07915470198479913E-1
9.50701558801883806E-7	2.04725931473317013E-1
9.50707809643081170E-7	2.02803212053062154E-1
9.50715761532310033E-7	2.01453250011450580E-1
9.50725761532310010E-7	1.99892268379856342E-1
9.50735761532309986E-7	1.98170338079814856E-1
9.50745761532309785E-7	1.96409746081224390E-1
9.50755761532309940E-7	1.93437625781629752E-1
9.50765761532310094E-7	1.88921570714575826E-1
9.50775761532309716E-7	1.83457123193723204E-1
9.50785761532310048E-7	1.76405875442523996E-1
9.50795761532309847E-7	1.67494337275936100E-1
9.50805761532309646E-7	1.57553482060586214E-1
9.50815761532309800E-7	1.46354424880851153E-1
9.50825761532309599E-7	1.33590584258759648E-1
9.50835761532309576E-7	1.20138661824096626E-1
9.50845761532309552E-7	1.06082999714273951E-1
9.50855761532309707E-7	9.10432085726615270E-2
9.50865761532309506E-7	7.57977134864244917E-2
9.50875761532309305E-7	6.06693656182030594E-2
9.50885761532309459E-7	4.52066911567021812E-2
9.50895761532309436E-7	2.99836044790220502E-2
9.50905761532309413E-7	1.54972036585637607E-2
9.50915761532309212E-7	1.26558915918253390E-3
9.50925761532309188E-7	-1.24096249850732332E-2
9.50935761532308987E-7	-2.49208369078645475E-2
9.50945761532309142E-7	-3.67115748241903006E-2
9.50955761532309296E-7	-4.77779169968669049E-2
9.50965761532309095E-7	-5.74741921807482470E-2
9.50975761532309072E-7	-6.61297776880778176E-2
9.50985761532308871E-7	-7.40241329356763256E-2
9.50995761532308848E-7	-8.05680677517807275E-2
9.51005761532308824E-7	-8.59506286991797808E-2
9.51015761532308979E-7	-9.08571613819774093E-2
9.51025761532308600E-7	-9.86994191836098267E-2
9.51031336016700024E-7	-1.06029807616836447E-1
9.51037165129528006E-7	-1.15220992439521819E-1
9.51042010567941354E-7	-1.23893861930305849E-1
9.51046858057425126E-7	-1.35607921729062797E-1
9.51053072995079773E-7	-1.56275819725284482E-1
9.51058610450594522E-7	-1.77696445769378175E-1
9.51065817099189914E-7	-2.08210637562239942E-1
9.51071391013699952E-7	-2.35226412032886767E-1
9.51079982014855929E-7	-2.78771706859089763E-1
9.51086838664739531E-7	-3.10451221971554547E-1
9.51094961564333730E-7	-3.44107988747133753E-1
9.51101230362495542E-7	-3.67396386930755314E-1
9.51106631020003412E-7	-3.83136466513654383E-1
9.51112958540046449E-7	-3.95320589615228890E-1
9.51118263594947777E-7	-4.02161024432085590E-1
9.51125857596698943E-7	-4.08243777674691888E-1
9.51131985968123495E-7	-4.08268854491200006E-1
9.51140074343779318E-7	-4.01572642669246438E-1
9.51147435102718042E-7	-3.92951341514963648E-1
9.51156542098056157E-7	-3.81045425366719659E-1
9.51163601800979919E-7	-3.69519001763303034E-1
9.51171735264391316E-7	-3.56519677881611985E-1
9.51177943416272420E-7	-3.48973783661133652E-1
9.51183583484087336E-7	-3.42762868144242328E-1
9.51189387001707942E-7	-3.35939873700601321E-1
9.51195518944246921E-7	-3.29953654931266760E-1
9.51202411137192172E-7	-3.25333335262604795E-1
9.51208745284578683E-7	-3.20684854520616192E-1
9.51214069760616709E-7	-3.15625364745470627E-1
9.51219754636391457E-7	-3.10349788709140029E-1
9.51225133285197089E-7	-3.05571928960544081E-1
9.51230516253597003E-7	-2.99453353275729972E-1
9.51236079635523168E-7	-2.91134822734131138E-1
9.51241356784156444E-7	-2.82526181131160659E-1
9.51245357937968983E-7	-2.76059609137172268E-1
9.51249998339249458E-7	-2.68012609692084247E-1
9.51253602573959967E-7	-2.60859192124142680E-1
9.51258588554550855E-7	-2.49984460244905682E-1
9.51263612298096106E-7	-2.39022856602245826E-1
9.51269593123246082E-7	-2.26479373191889000E-1
9.51276058712358008E-7	-2.12396546204112813E-1
9.51282876568860303E-7	-1.96958015116416441E-1
9.51289753805261640E-7	-1.82514812847643348E-1
9.51296225955850261E-7	-1.70006235148765428E-1
9.51302646691368814E-7	-1.57362798867322273E-1
9.51308898543848436E-7	-1.45150631175268163E-1
9.51316000421732610E-7	-1.32339720330721899E-1
9.51321999882827107E-7	-1.21489169169732603E-1
9.51325625118557028E-7	-1.14369395278614250E-1
9.51330153342835416E-7	-1.05102598205298103E-1
9.51334256135237588E-7	-9.67796325452098571E-2
9.51340213533694090E-7	-8.45356839739712029E-2
9.51345698196465150E-7	-7.21672465626858184E-2
9.51353018485433033E-7	-5.39035525560167894E-2
9.51359312001785895E-7	-3.76714438843206478E-2
9.51365302017295278E-7	-2.19124623036391331E-2
9.51371053868790995E-7	-5.76874115008349797E-3
9.51379086944685426E-7	1.76603144870183693E-2
9.51384540358481345E-7	3.31104879300340205E-2
9.51391267802319973E-7	5.15500448396676170E-2
9.51395576190392056E-7	6.33847408176249161E-2
9.51400912296075596E-7	7.77338345597288161E-2
9.51405431434904258E-7	8.89579357931569881E-2
9.51411946980467427E-7	1.03534422170838947E-1
9.51416969035746085E-7	1.14055201654045524E-1
9.51421586507984252E-7	1.23297407897551925E-1
9.51427060381383249E-7	1.33037803287283607E-1
9.51433427472946924E-7	1.42588796898748371E-1
9.51438907739615836E-7	1.50033685876359901E-1
9.51446793436408100E-7	1.60093795850428378E-1
9.51452997495351482E-7	1.66986571312931131E-1
9.51462997495351637E-7	1.77092580677023070E-1
9.51469283712430069E-7	1.83791364824335846E-1
9.51478064451305450E-7	1.93528566675662450E-1
9.51485207677328937E-7	2.01416108419494355E-1
9.51491881154728247E-7	2.09377933331937438E-1
9.51499689503062740E-7	2.19557801136217057E-1
9.51505758297168036E-7	2.27405061358415406E-1
9.51512107558337661E-7	2.35333672211155420E-1
9.51517683756773458E-7	2.42404785460924677E-1
9.51521913426604904E-7	2.47770882701995054E-1
9.51527283323930462E-7	2.54031648886308048E-1
9.51531541148779958E-7	2.58409680384403773E-1
9.51536416663079265E-7	2.63009049148105323E-1
9.51540529630479170E-7	2.66663507924046517E-1
9.51545303269886134E-7	2.70406236398415079E-1
9.51549438595369246E-7	2.72956865122744130E-1
9.51553058417224307E-7	2.74644767556866132E-1
9.51556971809906571E-7	2.76083181446302017E-1
9.51561332658562797E-7	2.77336994487431898E-1
9.51565432834822467E-7	2.78063319158292632E-1
9.51570520643185880E-7	2.78107734799111173E-1
9.51575131262020690E-7	2.77401280460508337E-1
9.51579584174940152E-7	2.76317233072862045E-1
9.51587110053309004E-7	2.73748697840676414E-1
9.51592652551861562E-7	2.71057544465484801E-1
9.51602652551861539E-7	2.64846048894081099E-1
9.51610661064112406E-7	2.59324636752771731E-1
9.51620661064112205E-7	2.51779245749312031E-1
9.51630661064112360E-7	2.43410740358001965E-1
9.51640661064112336E-7	2.34921187296498202E-1
9.51650661064112313E-7	2.26390943874003980E-1
9.51660661064112112E-7	2.18235266100711822E-1
9.51670661064112089E-7	2.11766202680874960E-1
9.51679015836216280E-7	2.07522071851234458E-1
9.51687528140215910E-7	2.03723048847783872E-1
9.51697473244177239E-7	2.01063454304502276E-1
9.51706081180994445E-7	2.00162499907399427E-1
9.51716081180994422E-7	1.98515496137933600E-1
9.51726081180994399E-7	1.96325466179826824E-1
9.51736081180994375E-7	1.94155855120638932E-1
9.51746081180994175E-7	1.90278336317694730E-1
9.51756081180994151E-7	1.84629541330283753E-1
9.51766081180994306E-7	1.78387192159925512E-1
9.51776081180993927E-7	1.70324401920561463E-1
9.51786081180994081E-7	1.60225017143852200E-1
9.51796081180993880E-7	1.49605849877959551E-1
9.51806081180993857E-7	1.37687404156880766E-1
9.51816081180993834E-7	1.24007865786222227E-1
9.51826081180993810E-7	1.10193984425554881E-1
9.51836081180993965E-7	9.58802376891252450E-2
9.51846081180993764E-7	8.03286647203586845E-2
9.51856081180993741E-7	6.50841203643620858E-2
9.51866081180993717E-7	5.01737399008531426E-2
9.51876081180993872E-7	3.46095377871963006E-2
9.51886081180993671E-7	1.96922191853531192E-2
9.51894773035977515E-7	7.64298681552198911E-3
9.51904773035977492E-7	-6.38132944588372730E-3
9.51914773035977824E-7	-1.97082332908821178E-2
9.51924008320875004E-7	-3.05836115220108429E-2
9.51934008320874980E-7	-4.19821264758041579E-2
9.51944008320875135E-7	-5.27238603810384809E-2
9.51953889692713950E-7	-6.15873521473367802E-2
9.51963889692713927E-7	-6.97263400301858027E-2
9.51973889692714081E-7	-7.73075620540007513E-2
9.51983889692714058E-7	-8.31918372021819863E-2
9.51993889692713857E-7	-8.80566904485974078E-2
9.52003889692713834E-7	-9.40497371733476406E-2
9.52011945893306333E-7	-1.02150742577533760E-1
9.52016419078070086E-7	-1.08580950727626702E-1
9.52020439736395829E-7	-1.15003101271863928E-1
9.52024867754457205E-7	-1.22917312990160976E-1
9.52028984441526838E-7	-1.32453685778856944E-1
9.52035195651263599E-7	-1.52055894440962325E-1
9.52040674170152101E-7	-1.72672840154968510E-1
9.52047486743200722E-7	-2.00862144928263797E-1
9.52053124242564053E-7	-2.27498268322256791E-1
9.52060542021820666E-7	-2.65193222377127791E-1
9.52067311119978399E-7	-2.97623786080823916E-1
9.52077082804312980E-7	-3.39393208460865292E-1
9.52083654049833683E-7	-3.64327430430819499E-1
9.52090308917823158E-7	-3.83876905057203732E-1
9.52096975754601793E-7	-3.96356487693948090E-1
9.52102750655744678E-7	-4.03380578334718987E-1
9.52109794499792628E-7	-4.08372706879350211E-1
9.52115579375594123E-7	-4.08045902317699127E-1
9.52123074385728962E-7	-4.01864899436835810E-1
9.52130151349380149E-7	-3.93717919663154703E-1
9.52137854602084133E-7	-3.83956034213306330E-1
9.52144679464866073E-7	-3.73172136449114999E-1
9.52153324775407839E-7	-3.59133674237730416E-1
9.52159608814425695E-7	-3.51097626303225896E-1
9.52165459494438338E-7	-3.44553749944232868E-1
9.52170900716678759E-7	-3.38103363420454262E-1
9.52177393099454150E-7	-3.31448180200362108E-1
9.52184242116203094E-7	-3.26615165728704504E-1
9.52191656351153703E-7	-3.21246581080907667E-1
9.52196846366279459E-7	-3.16409914677451454E-1
9.52203016247009870E-7	-3.10694829797943317E-1
9.52208326021995077E-7	-3.05918649750598703E-1
9.52214027337566726E-7	-2.99382898281918175E-1
9.52219419748184137E-7	-2.91336723810052112E-1
9.52224963265656044E-7	-2.82306831209773623E-1
9.52228986678772671E-7	-2.75727005940627157E-1
9.52233719144884283E-7	-2.67376471268473281E-1
9.52237673955851172E-7	-2.59419224699991879E-1
9.52242708239948144E-7	-2.48421084988527285E-1
9.52248127079397655E-7	-2.36668412452568644E-1
9.52254045925072745E-7	-2.24173937913798182E-1
9.52260961957014551E-7	-2.08945508168016980E-1
9.52267477070875756E-7	-1.94346058373762531E-1
9.52274394537555757E-7	-1.80088078188559098E-1
9.52280394071886072E-7	-1.68494891808803171E-1
9.52287724112815681E-7	-1.54099409393366060E-1
9.52294174651204095E-7	-1.41790070935129231E-1
9.52302458879487723E-7	-1.26912966656282844E-1
9.52307869731415835E-7	-1.16823628282021907E-1
9.52313046947369379E-7	-1.06375693124158976E-1
9.52318054258114266E-7	-9.60657376718561196E-2
9.52323133993576221E-7	-8.55771401248486363E-2
9.52328985085836166E-7	-7.25967039422081584E-2
9.52335998292500108E-7	-5.52386548691088031E-2
9.52342415672120168E-7	-3.85385922992178021E-2
9.52349502938405124E-7	-1.97608191732252081E-2
9.52355899827014163E-7	-1.81894174770056694E-3
9.52364831362118203E-7	2.42107878779590768E-2
9.52370463163111403E-7	4.01262145420298300E-2
9.52377754642860808E-7	5.98870486329950680E-2
9.52382124901261484E-7	7.16268978760286146E-2
9.52386905308431864E-7	8.41328391200939940E-2
9.52391693646861448E-7	9.56414480539103984E-2
9.52397949157803758E-7	1.09085449462454775E-1
9.52403075440780711E-7	1.19343797834514920E-1
9.52407618472645368E-7	1.27997188751855706E-1
9.52413224280169679E-7	1.37464007673188360E-1
9.52420314042712945E-7	1.47471421670941805E-1
9.52425872876096058E-7	1.54563879531160442E-1
9.52434430268338872E-7	1.64857552554737063E-1
9.52440771852092460E-7	1.71560825803897088E-1
9.52450481125823956E-7	1.81278852918286582E-1
9.52456738321567187E-7	1.88071608066172358E-1
9.52465085633586384E-7	1.97536671070054104E-1
9.52472149012580971E-7	2.05563923613165445E-1
9.52478537291493765E-7	2.13371999857454098E-1
9.52486292168710769E-7	2.23598995202597095E-1
9.52492249817197134E-7	2.31329591369307597E-1
9.52497942898222583E-7	2.38391602599160635E-1
9.52503216889752657E-7	2.44945762317639026E-1
9.52506367479069027E-7	2.48875820547531967E-1
9.52511634449114553E-7	2.55021044232142735E-1
9.52515710037159735E-7	2.59219571486986267E-1
9.52520588244163591E-7	2.63702021244136642E-1
9.52525193197632802E-7	2.67588745859971677E-1
9.52529147654154329E-7	2.70604359538817496E-1
9.52534038478909650E-7	2.73596202600048422E-1
9.52537081103577776E-7	2.74974743163252899E-1
9.52541048155043413E-7	2.76331186637614667E-1
9.52545648209805407E-7	2.77468127772702289E-1
9.52549983757337948E-7	2.78092906435443865E-1
9.52554485887523228E-7	2.78091816520713664E-1
9.52561323276709260E-7	2.76845070662604886E-1
9.52565807597948044E-7	2.75457527219539378E-1
9.52574874462926857E-7	2.71692641691707593E-1
9.52581168640778309E-7	2.68147446532291678E-1
9.52591168640778108E-7	2.61368174255565355E-1
9.52600325636907286E-7	2.54669481182124624E-1
9.52610325636907262E-7	2.46716469673279049E-1
9.52620325636907239E-7	2.38109519356187471E-1
9.52630325636907216E-7	2.29547343567276263E-1
9.52640325636907015E-7	2.21271928282011698E-1
9.52650325636906992E-7	2.13952263112115304E-1
9.52657755669038764E-7	2.09732494326747521E-1
9.52658380669038785E-7	2.09432290198779292E-1
9.52659918580119580E-7	2.08701946661268556E-1
9.52664532313361967E-7	2.06529799459624641E-1
9.52670149110585029E-7	2.04049289786872690E-1
9.52676842738595120E-7	2.02017151716481758E-1
9.52686842738595274E-7	2.00653108154294202E-1
9.52696842738595073E-7	1.99153708531534646E-1
9.52706842738595228E-7	1.97090679209567021E-1
9.52716842738595027E-7	1.95131446066267400E-1
9.52726842738595003E-7	1.91714614643726033E-1
9.52736842738594980E-7	1.86430616387338821E-1
9.52746842738594957E-7	1.80502241947854269E-1
9.52756842738594756E-7	1.72938894346386096E-1
9.52766842738594910E-7	1.63219120916728677E-1
9.52776842738595064E-7	1.52841010253012000E-1
9.52786842738594686E-7	1.41306835623795024E-1
9.52796842738594663E-7	1.27905691210756967E-1
9.52806842738594639E-7	1.14181210346698392E-1
9.52816842738594616E-7	1.00069710805058287E-1
9.52826842738594593E-7	8.46529057115842143E-2
9.52836842738594569E-7	6.93338122270709256E-2
9.52846605960226434E-7	5.47959185123649295E-2
9.52856605960226233E-7	3.92301457539361031E-2
9.52866605960226210E-7	2.40849692591787612E-2
9.52876120556436668E-7	1.07312711358803492E-2
9.52886120556436467E-7	-3.38832309192451220E-3
9.52896120556436266E-7	-1.69349662817872892E-2
9.52905848995670723E-7	-2.85909718348137387E-2
9.52915848995670878E-7	-4.01210722781330986E-2
9.52925776523071910E-7	-5.09770202135059414E-2
9.52935776523071709E-7	-6.01499095328995637E-2
9.52945776523071686E-7	-6.84433262315487667E-2
9.52955737922749968E-7	-7.61779482420316612E-2
9.52965737922750122E-7	-8.22576520026858837E-2
9.52975737922749744E-7	-8.72597080196955766E-2
9.52985737922750076E-7	-9.26513458491292141E-2
9.52990503755758311E-7	-9.62142129646642985E-2
9.52994687695167819E-7	-1.00984479661774307E-1
9.52997727159521446E-7	-1.05309663774277462E-1
9.53000745028456642E-7	-1.09690589946570682E-1
9.53005216826825929E-7	-1.16311888765457128E-1
9.53008495642360742E-7	-1.22207025910020106E-1
9.53012762639257893E-7	-1.32907920034262106E-1
9.53018434027707073E-7	-1.51431705373495373E-1
9.53023237632407927E-7	-1.68816010146757622E-1
9.53032436782635273E-7	-2.07237918721258652E-1
9.53037900505664304E-7	-2.34502279519812040E-1
9.53046260258855149E-7	-2.76772544071740523E-1
9.53053049018414633E-7	-3.07921741642612279E-1
9.53059379705403487E-7	-3.35442184754392869E-1
9.53066260416579603E-7	-3.62693615886970644E-1
9.53071240125809993E-7	-3.77978546779514524E-1
9.53078458081303737E-7	-3.93107230936308216E-1
9.53083270087386758E-7	-4.00498570808982457E-1
9.53089975021660507E-7	-4.07800780787090567E-1
9.53095669158297554E-7	-4.09180073282643164E-1
9.53102640135134749E-7	-4.04944702127972267E-1
9.53109136795020007E-7	-3.98799526930548076E-1
9.53116095130568297E-7	-3.91369150783552833E-1
9.53122419255272568E-7	-3.82001666384784855E-1
9.53130057898491856E-7	-3.68819245880780500E-1
9.53135706444901842E-7	-3.60582529477527514E-1
9.53139862808584226E-7	-3.55598765499823388E-1
9.53142824572404024E-7	-3.51891599708335345E-1
9.53147725902163501E-7	-3.45121431790945898E-1
9.53151267440282446E-7	-3.40483597764649026E-1
9.53156472643931885E-7	-3.35506124897790814E-1
9.53162466633871119E-7	-3.31249400930805749E-1
9.53168404623014354E-7	-3.26334934282896727E-1
9.53172587084071843E-7	-3.22448619404565084E-1
9.53176638165320611E-7	-3.19263779168917505E-1
9.53180336647320736E-7	-3.16885005345446746E-1
9.53184879718263112E-7	-3.13495943329580928E-1
9.53189621847995383E-7	-3.08517879820910412E-1
9.53194445720276207E-7	-3.02458823713338942E-1
9.53200046106032595E-7	-2.95381444872239829E-1
9.53203730855933173E-7	-2.90586162699491890E-1
9.53206996802886941E-7	-2.85692519444076165E-1
9.53209480339605975E-7	-2.81386637629098235E-1
9.53212666158268007E-7	-2.75305332432210381E-1
9.53215641530921687E-7	-2.69426011004211086E-1
9.53220009739229468E-7	-2.60978538523262094E-1
9.53223927351481848E-7	-2.53422755614340423E-1
9.53229019343034345E-7	-2.42762075583945602E-1
9.53234778999716958E-7	-2.29583076854165169E-1
9.53240981856022174E-7	-2.15643444125329475E-1
9.53248189435857896E-7	-2.00534356941424008E-1
9.53255366181724639E-7	-1.85363238956334575E-1
9.53261561455482997E-7	-1.72270840155341420E-1
9.53266801103892547E-7	-1.62189391641449832E-1
9.53273703958551444E-7	-1.49741205398413268E-1
9.53279708815269977E-7	-1.38442918717086672E-1
9.53286861052492007E-7	-1.24762473219296988E-1
9.53292372387027953E-7	-1.14683912715698133E-1
9.53297415541559801E-7	-1.05211337318065024E-1
9.53302712173870503E-7	-9.41114441584597117E-2
9.53308092482444458E-7	-8.19863163537994666E-2
9.53314200596671668E-7	-6.80813602426774800E-2
9.53320838213651456E-7	-5.22034271831373964E-2
9.53327383147692942E-7	-3.47747199261696061E-2
9.53334334165205277E-7	-1.52308221307251745E-2
9.53340424261176622E-7	1.69641603798636331E-3
9.53346832911877584E-7	1.97470710950298933E-2
9.53353399894645115E-7	3.89064018754806895E-2
9.53357515987907256E-7	5.07347212496777633E-2
9.53360626322339932E-7	5.91911236160335541E-2
9.53363837386992330E-7	6.75045387941961650E-2
9.53366828871008565E-7	7.50800109576813401E-2
9.53370673700263005E-7	8.47971689487338764E-2
9.53374912985761647E-7	9.52643457822222572E-2
9.53379538719975628E-7	1.05770479001322748E-1
9.53384634389943386E-7	1.15987593708494163E-1
9.53389459741874212E-7	1.24840751345539580E-1
9.53394202247499223E-7	1.33163288488760467E-1
9.53400156745852634E-7	1.42629146618937308E-1
9.53406716361576656E-7	1.51343031652827720E-1
9.53413194516421925E-7	1.58947202639970064E-1
9.53419919670695748E-7	1.66642859455026993E-1
9.53426988638474349E-7	1.74205348271969562E-1
9.53435453055383242E-7	1.82708553250100181E-1
9.53442134325921664E-7	1.89907381826771249E-1
9.53451658284691739E-7	2.01073519581905735E-1
9.53458823582709236E-7	2.09626254916108401E-1
9.53466247535132894E-7	2.18926512198117784E-1
9.53473979725052878E-7	2.29244423804128550E-1
9.53480674265086847E-7	2.37952164662212073E-1
9.53485641924006266E-7	2.44010361737543846E-1
9.53490238044874872E-7	2.49494718388733228E-1
9.53494039201308041E-7	2.53972587515220205E-1
9.53499086235364501E-7	2.59478716013755317E-1
9.53503662717627343E-7	2.63779369524127372E-1
9.53508545836715271E-7	2.67715156817247957E-1
9.53513591895559109E-7	2.71300537368623829E-1
9.53517192676627090E-7	2.73523694707306841E-1
9.53520699434924879E-7	2.75251172451961601E-1
9.53524606649276052E-7	2.76580117959649296E-1
9.53528416743435514E-7	2.77380111176233468E-1
9.53532736114976487E-7	2.77907048081400365E-1
9.53537530916342924E-7	2.78032320894132257E-1
9.53541999907892546E-7	2.77525686774887648E-1
9.53549579201757780E-7	2.75282234085253830E-1
9.53554417650338060E-7	2.73247714456623614E-1
9.53564160971942343E-7	2.68293345003441353E-1
9.53570785838722301E-7	2.64042204840856121E-1
9.53580785838722278E-7	2.56687167891707091E-1
9.53590138345967553E-7	2.49554045474923880E-1
9.53600138345967174E-7	2.41366442027208361E-1
9.53610138345967329E-7	2.32575327532406462E-1
9.53620138345967305E-7	2.24213164201254633E-1
9.53630138345967282E-7	2.16694152716248345E-1
9.53637577886152954E-7	2.11819639215054778E-1
9.53646755565004689E-7	2.07126436111769330E-1
9.53654672982976415E-7	2.04030793791517606E-1
9.53664672982976214E-7	2.01337839089848591E-1
9.53673347086171219E-7	2.00189298618600553E-1
9.53683347086171018E-7	1.98869489516758091E-1
9.53693347086170995E-7	1.96703636675013915E-1
9.53703347086171327E-7	1.94149726302162340E-1
9.53713347086171304E-7	1.90478289362371012E-1
9.53723347086171458E-7	1.84883142371462994E-1
9.53733347086171257E-7	1.78205755782622788E-1
9.53743347086171589E-7	1.70262157199954700E-1
9.53753347086171388E-7	1.60276978398032810E-1
9.53763347086171542E-7	1.49230426925773907E-1
9.53773347086171697E-7	1.37363930419209002E-1
9.53783347086171851E-7	1.23868606107910040E-1
9.53793347086171650E-7	1.09675435032755919E-1
9.53803347086171804E-7	9.53558081558563586E-2
9.53813347086171781E-7	8.00519641272367899E-2
9.53823347086171935E-7	6.45034914955367000E-2
9.53833347086172090E-7	4.95330645236676048E-2
9.53843347086172066E-7	3.42610736758385581E-2
9.53853347086172221E-7	1.91323529647226520E-2
9.53862091526304923E-7	6.88608959845924140E-3
9.53872091526304899E-7	-6.83078756020819799E-3
9.53882091526304876E-7	-2.02290375073670337E-2
9.53892091526305030E-7	-3.21664379089137586E-2
