time	Tran1.TRAN.Vout
1.84233639737839372E-7	-3.97852412438739966E-1
1.84239180767560251E-7	-4.04080137096484648E-1
1.84247105568937419E-7	-4.08619973103187029E-1
1.84252584823828891E-7	-4.07340814850963806E-1
1.84261162523505750E-7	-3.99193139792708074E-1
1.84268418505495579E-7	-3.90322081861160886E-1
1.84277463575459288E-7	-3.77951253653217067E-1
1.84284520085658921E-7	-3.66274019363327996E-1
1.84292860675067138E-7	-3.53570517966503850E-1
1.84299183515879994E-7	-3.46310558567298088E-1
1.84304991374921956E-7	-3.39967717270241820E-1
1.84312008888962153E-7	-3.32247954870533446E-1
1.84318559716150765E-7	-3.26832334010446335E-1
1.84326762781298825E-7	-3.21370750465997945E-1
1.84332244327606531E-7	-3.16661608588942256E-1
1.84338190503900679E-7	-3.10723563948849524E-1
1.84344082223116046E-7	-3.05082463328895681E-1
1.84349331406372530E-7	-2.99489987516310352E-1
1.84354461822066895E-7	-2.92285274295196462E-1
1.84359382527822491E-7	-2.84090896756030808E-1
1.84363285596860327E-7	-2.77446708434431910E-1
1.84367559435456241E-7	-2.70181126832787299E-1
1.84370977545837977E-7	-2.63953325664527183E-1
1.84375982103274083E-7	-2.53606519439494615E-1
1.84381006630034028E-7	-2.42393790578610968E-1
1.84387034338173494E-7	-2.29318142475737430E-1
1.84393382102667625E-7	-2.15875904357564785E-1
1.84400814500550214E-7	-1.99396126194252332E-1
1.84407457216503623E-7	-1.84863165616646929E-1
1.84413547089978103E-7	-1.72818470997379436E-1
1.84418541673794945E-7	-1.63340986342268812E-1
1.84425717907005926E-7	-1.49300004111243512E-1
1.84432401161714998E-7	-1.36634007652711964E-1
1.84441278772423556E-7	-1.20634905321424823E-1
1.84446006125360240E-7	-1.11631285680951553E-1
1.84452598605621243E-7	-9.79685873125264273E-2
1.84458112124422757E-7	-8.62910323665637691E-2
1.84465236225244156E-7	-7.07219334765656793E-2
1.84471658739114819E-7	-5.50929713821175504E-2
1.84481089928573549E-7	-3.00372014965724121E-2
1.84488218210283605E-7	-1.07168454142918668E-2
1.84495601123829944E-7	9.94523903916762997E-3
1.84503770052753668E-7	3.37650949679910095E-2
1.84509037882431137E-7	4.87063307763568609E-2
1.84513421648838416E-7	6.04124331791209723E-2
1.84516621976544348E-7	6.87393372824521265E-2
1.84520751292221674E-7	7.94876324170173731E-2
1.84525136960923319E-7	9.06352408026540601E-2
1.84529882376947896E-7	1.01721484220547920E-1
1.84536394395914938E-7	1.15124867444617118E-1
1.84541453548660650E-7	1.24690503769539718E-1
1.84546850240263649E-7	1.34350082610861099E-1
1.84552637893938121E-7	1.43430292765990242E-1
1.84560489300948150E-7	1.53640164356836761E-1
1.84566289299059605E-7	1.60530390244004106E-1
1.84575538488027613E-7	1.71012234722487877E-1
1.84582170490637298E-7	1.77716488572008746E-1
1.84590782801960196E-7	1.86382962107816996E-1
1.84597232986821114E-7	1.93620888741879371E-1
1.84604400087541443E-7	2.01962182740471041E-1
1.84611695193932479E-7	2.10454749107727057E-1
1.84617623409420561E-7	2.17857179641446486E-1
1.84626099153613898E-7	2.29093205844466485E-1
