time	Tran1.TRAN.Vout
7.82276070180564709E-8	-1.02020150690979516E-1
7.82850250297596606E-8	4.34663135471751971E-2
7.83342286859466963E-8	1.47528978450674719E-1
7.84075076290519135E-8	2.31237322646699095E-1
7.84582751865870787E-8	2.74472324752144958E-1
7.85283066745645630E-8	2.39352925527890603E-1
7.86226221372801515E-8	1.94228705769614685E-1
7.87226221372801405E-8	1.09637222195546813E-1
7.88217325088288323E-8	-3.09436538467274991E-2
7.89133465634562725E-8	-1.07265056897821065E-1
7.89755109399632715E-8	-3.43624309493166624E-1
7.90531372957504352E-8	-3.52182345048214041E-1
7.91183255067594349E-8	-2.86137777738480903E-1
7.91703952448425508E-8	-1.79487237273718092E-1
7.92307769357783620E-8	-5.97371725326324210E-2
7.93000505048853110E-8	1.19512219180885326E-1
7.93736450277239847E-8	2.09646580015282069E-1
7.94253712014078239E-8	2.67263574794101055E-1
7.94676907523044740E-8	2.70708842167695041E-1
7.95571284870193196E-8	2.05447758133290792E-1
7.96543692714405527E-8	1.70314765825860892E-1
7.97543692714405505E-8	3.81457075046621430E-2
7.98543692714405307E-8	-7.56169491123962345E-2
7.99201340201290300E-8	-1.67306157019105051E-1
7.99819944147494599E-8	-3.99830668803130118E-1
8.00514361206861658E-8	-3.34858477515806019E-1
8.01083961275198320E-8	-2.75335144761287109E-1
8.01734713182351655E-8	-1.42018169130572014E-1
8.02261580952210096E-8	-2.94118205788077258E-2
8.02741410120614773E-8	9.95349112102792510E-2
8.03358245709229735E-8	1.85477328563684507E-1
8.04038120939223155E-8	2.63800624088294189E-1
8.04546904315283129E-8	2.69301883501689687E-1
8.05393599613406863E-8	2.06764362788163458E-1
8.06179943907583230E-8	1.84429864754747297E-1
8.07179192971211990E-8	6.81670556968694008E-2
8.08176385955907506E-8	-6.03171825914382254E-2
8.08929354634770270E-8	-1.30682829013299706E-1
8.09607044944078247E-8	-3.93799303905294984E-1
8.10310183669540862E-8	-3.40289313265853766E-1
8.10889771622095346E-8	-2.79904971824931570E-1
8.11435484991379674E-8	-1.68323706786577398E-1
8.12004462389748838E-8	-5.31874506768466304E-2
8.12597956490147411E-8	1.04200034818989518E-1
8.13256601160627746E-8	1.92346970138917328E-1
8.13831985403273883E-8	2.60106001272512799E-1
8.14258383100788841E-8	2.74132567260707649E-1
8.15160533639127927E-8	2.10466247913749038E-1
8.16104875633574167E-8	1.79016762255839068E-1
8.17099926925342146E-8	5.54356281699798892E-2
8.18090455699306496E-8	-6.68023464926853094E-2
8.18737806013854374E-8	-1.23034325740530037E-1
8.19294104580517413E-8	-3.57701124550203264E-1
8.19863416612417240E-8	-3.78557359272801586E-1
8.20420675038484504E-8	-3.16607654826964247E-1
8.20831820014951674E-8	-2.61059686215626829E-1
8.21464290085507542E-8	-1.31883788795991164E-1
8.22110173087765084E-8	2.00327100254335688E-2
8.22522985051475075E-8	1.22131407547690252E-1
8.23152584168172652E-8	1.99034948949337465E-1
8.23763826716649739E-8	2.68187056891538234E-1
8.24250233384515951E-8	2.67787112887495304E-1
8.25067208564543719E-8	2.06927309355671341E-1
8.25858835919152945E-8	1.84377161050757765E-1
8.26858835919152924E-8	6.66549646830896325E-2
8.27857056636849542E-8	-6.15445675227246713E-2
8.28604430244701007E-8	-1.32348003997281172E-1
8.29318611825341279E-8	-3.99412176829108478E-1
8.30077528222541261E-8	-3.30478131543551701E-1
8.30662990625473086E-8	-2.62194505275920875E-1
8.31233278606551274E-8	-1.44309034078091658E-1
8.31855795720077396E-8	-5.56515624720061908E-3
8.32468778846491730E-8	1.40855819651097569E-1
8.33221717921064986E-8	2.27750183578439769E-1
8.33679087395094776E-8	2.72674084297289721E-1
8.34232374728547121E-8	2.58670668549827942E-1
8.35192934708253532E-8	1.98055740730842111E-1
8.36192934708253688E-8	1.38382886187164633E-1
8.37192934708253134E-8	-5.51043602145485600E-3
8.38192934708253112E-8	-9.31434343507865492E-2
8.38758270077908463E-8	-2.66609759738125129E-1
8.39396866039426648E-8	-3.97368146100429165E-1
8.40161296446475347E-8	-3.10143978274021048E-1
8.40663098041876466E-8	-2.27489361790026567E-1
8.41301320946677933E-8	-1.00587233340717130E-1
8.41897136355775366E-8	5.24179372845020630E-2
8.42384282796336770E-8	1.51245026557535800E-1
8.43112799929949475E-8	2.34946271382709160E-1
8.43563939012729236E-8	2.74459722590005661E-1
8.44214261283113032E-8	2.47589409043151765E-1
8.44899198571580357E-8	2.00619297346680536E-1
8.45887469193520758E-8	1.54940940705645258E-1
8.46881795909759383E-8	1.47489627875690932E-2
8.47874426870579612E-8	-8.47083796716401594E-2
8.48545139814326177E-8	-2.40690239042424725E-1
8.49280622236758020E-8	-3.92567683416591606E-1
8.50030445494896725E-8	-3.07023983584192317E-1
8.50509685712724739E-8	-2.25363195388064330E-1
8.51121852543459845E-8	-1.03979036303643091E-1
8.51763242681444943E-8	6.06151691249570224E-2
8.52279950997770896E-8	1.58686656614940502E-1
8.52991614820406596E-8	2.40381942200085419E-1
8.53384355156705432E-8	2.74302604988161747E-1
8.53942110086808270E-8	2.56000781726478088E-1
8.54886158788794859E-8	1.98221506753633236E-1
8.55886158788794660E-8	1.35978956706480414E-1
8.56868883131359205E-8	-6.25005834130550308E-3
8.57865676508756536E-8	-9.36149262320911291E-2
8.58491300264110180E-8	-2.96086008320597394E-1
