time	Tran1.TRAN.I_RL.i
3.22038342782996034E-8	2.30259283963615102E-2
3.22663342782996132E-8	2.00535909085645070E-2
3.23288342782996052E-8	1.41881890223092411E-2
3.23913342782996105E-8	6.34132703113360119E-3
3.24538342782996114E-8	-2.28871316820229653E-3
3.25163342782996079E-8	-1.04093978809304621E-2
3.25788342782996043E-8	-1.68215018905045977E-2
3.26413342782996008E-8	-2.05708255423401543E-2
3.27038342782995972E-8	-2.10769084786295258E-2
3.27663342782995937E-8	-1.82374540044260347E-2
3.28288342782995901E-8	-1.24642758469083526E-2
3.28913342782995954E-8	-4.62842960771816081E-3
3.29538342782995874E-8	4.06889946495097110E-3
3.30163342782995883E-8	1.22835300080559895E-2
3.30788342782995803E-8	1.87448428364262343E-2
3.31413342782995768E-8	2.24561554051905299E-2
3.32038342782995821E-8	2.28501013241417361E-2
3.32663342782995697E-8	1.98783904076812323E-2
3.33288342782995795E-8	1.40142177398425827E-2
3.33913342782995892E-8	6.16869058009054694E-3
3.34538342782995635E-8	-2.46026969598423850E-3
3.35163342782995821E-8	-1.05799202195012443E-2
3.35788342782995741E-8	-1.69902643968296441E-2
3.36413342782995661E-8	-2.07367686401858453E-2
3.37038342782995670E-8	-2.12396611704571026E-2
3.37663342782995590E-8	-1.83976238954724036E-2
3.38288342782995599E-8	-1.26230696672425058E-2
3.38913342782995652E-8	-4.78725871938117820E-3
3.39538342782995528E-8	3.90892012624020913E-3
3.40163342782995581E-8	1.21220083259233591E-2
3.40788342782995546E-8	1.85820874378004053E-2
3.41413342782995510E-8	2.22929937041979676E-2
3.42038342782995430E-8	2.26876605470885684E-2
3.42663342782995484E-8	1.97176719391031985E-2
3.43288342782995537E-8	1.38557343040053049E-2
3.43913342782995501E-8	6.01237248229284660E-3
3.44538342782995377E-8	-2.61491734330109882E-3
3.45163342782995386E-8	-1.07332522745036574E-2
3.45788342782995484E-8	-1.71419475151978196E-2
3.46413342782995404E-8	-2.08861432465414332E-2
3.47038342782995279E-8	-2.13866300484284855E-2
3.47663342782995333E-8	-1.85428814383987484E-2
3.48288342782995297E-8	-1.27677324060915076E-2
3.48913342782995350E-8	-4.93249847774192496E-3
3.49538342782995226E-8	3.76232207831755261E-3
3.50163342782995279E-8	1.19740180673274033E-2
3.50788342782995244E-8	1.84333406453496007E-2
