time	Tran1.TRAN.VCC
1.25327561215298622E-8	8.00000000000000000E0
1.25952561215298631E-8	8.00000000000000000E0
1.26577561215298640E-8	8.00000000000000000E0
1.27202561215298604E-8	8.00000000000000000E0
1.27827561215298591E-8	8.00000000000000000E0
1.28452561215298644E-8	8.00000000000000000E0
1.29077561215298586E-8	8.00000000000000000E0
1.29702561215298573E-8	8.00000000000000000E0
1.30327561215298582E-8	8.00000000000000000E0
1.30952561215298591E-8	8.00000000000000000E0
1.31548228473657280E-8	8.00000000000000000E0
1.32118106041233974E-8	8.00000000000000000E0
1.32743106041233982E-8	8.00000000000000000E0
1.33368106041233969E-8	8.00000000000000000E0
1.33993106041234000E-8	8.00000000000000000E0
1.34618106041233965E-8	8.00000000000000000E0
1.35243106041233996E-8	8.00000000000000000E0
1.35868106041233982E-8	8.00000000000000000E0
1.36493106041233969E-8	8.00000000000000000E0
1.37118106041233956E-8	8.00000000000000000E0
1.37743106041233987E-8	8.00000000000000000E0
1.38368106041233951E-8	8.00000000000000000E0
1.38993106041233960E-8	8.00000000000000000E0
1.39618106041233991E-8	8.00000000000000000E0
1.40243106041233956E-8	8.00000000000000000E0
1.40868106041233920E-8	8.00000000000000000E0
1.41493106041233974E-8	8.00000000000000000E0
1.42105327784565882E-8	8.00000000000000000E0
1.42718776130656355E-8	8.00000000000000000E0
1.43343776130656386E-8	8.00000000000000000E0
1.43968776130656395E-8	8.00000000000000000E0
1.44593776130656382E-8	8.00000000000000000E0
1.45218776130656368E-8	8.00000000000000000E0
1.45843776130656377E-8	8.00000000000000000E0
1.46468776130656342E-8	8.00000000000000000E0
1.47093776130656329E-8	8.00000000000000000E0
1.47718776130656337E-8	8.00000000000000000E0
1.48343776130656391E-8	8.00000000000000000E0
1.48968776130656355E-8	8.00000000000000000E0
1.49593776130656386E-8	8.00000000000000000E0
1.50218776130656373E-8	8.00000000000000000E0
1.50843776130656382E-8	8.00000000000000000E0
1.51468776130656368E-8	8.00000000000000000E0
1.52038342782993618E-8	8.00000000000000000E0
1.52663342782993650E-8	8.00000000000000000E0
1.53288342782993681E-8	8.00000000000000000E0
1.53913342782993690E-8	8.00000000000000000E0
1.54538342782993698E-8	8.00000000000000000E0
1.55163342782993685E-8	8.00000000000000000E0
1.55788342782993761E-8	8.00000000000000000E0
1.56413342782993725E-8	8.00000000000000000E0
1.57038342782993778E-8	8.00000000000000000E0
1.57663342782993765E-8	8.00000000000000000E0
1.58288342782993752E-8	8.00000000000000000E0
1.58913342782993805E-8	8.00000000000000000E0
1.59538342782993814E-8	8.00000000000000000E0
1.60163342782993801E-8	8.00000000000000000E0
1.60788342782993832E-8	8.00000000000000000E0
1.61413342782993841E-8	8.00000000000000000E0
1.62038342782993849E-8	8.00000000000000000E0
1.62663342782993880E-8	8.00000000000000000E0
1.63288342782993867E-8	8.00000000000000000E0
1.63913342782993920E-8	8.00000000000000000E0
1.64538342782993885E-8	8.00000000000000000E0
1.65163342782993916E-8	8.00000000000000000E0
1.65788342782993925E-8	8.00000000000000000E0
1.66413342782993934E-8	8.00000000000000000E0
1.67038342782993987E-8	8.00000000000000000E0
1.67663342782993996E-8	8.00000000000000000E0
1.68288342782993983E-8	8.00000000000000000E0
1.68913342782994036E-8	8.00000000000000000E0
1.69538342782994067E-8	8.00000000000000000E0
1.70163342782994054E-8	8.00000000000000000E0
1.70788342782994040E-8	8.00000000000000000E0
1.71413342782994049E-8	8.00000000000000000E0
1.72038342782994080E-8	8.00000000000000000E0
1.72663342782994111E-8	8.00000000000000000E0
1.73288342782994120E-8	8.00000000000000000E0
1.73913342782994174E-8	8.00000000000000000E0
1.74538342782994116E-8	8.00000000000000000E0
1.75163342782994125E-8	8.00000000000000000E0
1.75788342782994156E-8	8.00000000000000000E0
1.76413342782994143E-8	8.00000000000000000E0
1.77038342782994151E-8	8.00000000000000000E0
1.77663342782994205E-8	8.00000000000000000E0
1.78288342782994214E-8	8.00000000000000000E0
1.78913342782994267E-8	8.00000000000000000E0
1.79538342782994187E-8	8.00000000000000000E0
1.80163342782994285E-8	8.00000000000000000E0
1.80788342782994271E-8	8.00000000000000000E0
1.81413342782994258E-8	8.00000000000000000E0
1.82038342782994267E-8	8.00000000000000000E0
1.82663342782994276E-8	8.00000000000000000E0
1.83288342782994329E-8	8.00000000000000000E0
1.83913342782994338E-8	8.00000000000000000E0
1.84538342782994347E-8	8.00000000000000000E0
1.85163342782994356E-8	8.00000000000000000E0
1.85788342782994320E-8	8.00000000000000000E0
1.86413342782994373E-8	8.00000000000000000E0
1.87038342782994427E-8	8.00000000000000000E0
1.87663342782994369E-8	8.00000000000000000E0
1.88288342782994422E-8	8.00000000000000000E0
1.88913342782994453E-8	8.00000000000000000E0
1.89538342782994440E-8	8.00000000000000000E0
1.90163342782994471E-8	8.00000000000000000E0
1.90788342782994502E-8	8.00000000000000000E0
1.91413342782994511E-8	8.00000000000000000E0
1.92038342782994542E-8	8.00000000000000000E0
1.92663342782994507E-8	8.00000000000000000E0
1.93288342782994538E-8	8.00000000000000000E0
1.93913342782994547E-8	8.00000000000000000E0
1.94538342782994556E-8	8.00000000000000000E0
1.95163342782994609E-8	8.00000000000000000E0
1.95788342782994595E-8	8.00000000000000000E0
1.96413342782994560E-8	8.00000000000000000E0
1.97038342782994591E-8	8.00000000000000000E0
1.97663342782994622E-8	8.00000000000000000E0
1.98288342782994675E-8	8.00000000000000000E0
1.98913342782994729E-8	8.00000000000000000E0
1.99538342782994671E-8	8.00000000000000000E0
2.00163342782994702E-8	8.00000000000000000E0
2.00788342782994711E-8	8.00000000000000000E0
2.01413342782994720E-8	8.00000000000000000E0
2.02038342782994729E-8	8.00000000000000000E0
2.02663342782994693E-8	8.00000000000000000E0
2.03288342782994791E-8	8.00000000000000000E0
2.03913342782994800E-8	8.00000000000000000E0
2.04538342782994809E-8	8.00000000000000000E0
2.05163342782994773E-8	8.00000000000000000E0
2.05788342782994826E-8	8.00000000000000000E0
2.06413342782994791E-8	8.00000000000000000E0
2.07038342782994844E-8	8.00000000000000000E0
2.07663342782994853E-8	8.00000000000000000E0
2.08288342782994862E-8	8.00000000000000000E0
2.08913342782994871E-8	8.00000000000000000E0
2.09538342782994924E-8	8.00000000000000000E0
2.10163342782994933E-8	8.00000000000000000E0
2.10788342782994942E-8	8.00000000000000000E0
2.11413342782994906E-8	8.00000000000000000E0
2.12038342782995004E-8	8.00000000000000000E0
2.12663342782994969E-8	8.00000000000000000E0
2.13288342782995022E-8	8.00000000000000000E0
2.13913342782995031E-8	8.00000000000000000E0
2.14538342782994951E-8	8.00000000000000000E0
2.15163342782995048E-8	8.00000000000000000E0
2.15788342782995102E-8	8.00000000000000000E0
2.16413342782995022E-8	8.00000000000000000E0
2.17038342782995031E-8	8.00000000000000000E0
2.17663342782995084E-8	8.00000000000000000E0
2.18288342782995137E-8	8.00000000000000000E0
2.18913342782995102E-8	8.00000000000000000E0
2.19538342782995111E-8	8.00000000000000000E0
2.20163342782995164E-8	8.00000000000000000E0
2.20788342782995128E-8	8.00000000000000000E0
2.21413342782995182E-8	8.00000000000000000E0
2.22038342782995146E-8	8.00000000000000000E0
2.22663342782995199E-8	8.00000000000000000E0
2.23288342782995208E-8	8.00000000000000000E0
2.23913342782995262E-8	8.00000000000000000E0
2.24538342782995226E-8	8.00000000000000000E0
2.25163342782995191E-8	8.00000000000000000E0
2.25788342782995288E-8	8.00000000000000000E0
2.26413342782995297E-8	8.00000000000000000E0
2.27038342782995262E-8	8.00000000000000000E0
2.27663342782995270E-8	8.00000000000000000E0
2.28288342782995324E-8	8.00000000000000000E0
2.28913342782995333E-8	8.00000000000000000E0
2.29538342782995342E-8	8.00000000000000000E0
2.30163342782995350E-8	8.00000000000000000E0
2.30788342782995404E-8	8.00000000000000000E0
2.31413342782995413E-8	8.00000000000000000E0
2.32038342782995421E-8	8.00000000000000000E0
2.32663342782995430E-8	8.00000000000000000E0
2.33288342782995439E-8	8.00000000000000000E0
2.33913342782995493E-8	8.00000000000000000E0
2.34538342782995457E-8	8.00000000000000000E0
2.35163342782995510E-8	8.00000000000000000E0
2.35788342782995564E-8	8.00000000000000000E0
2.36413342782995484E-8	8.00000000000000000E0
2.37038342782995493E-8	8.00000000000000000E0
2.37663342782995546E-8	8.00000000000000000E0
2.38288342782995599E-8	8.00000000000000000E0
2.38913342782995564E-8	8.00000000000000000E0
2.39538342782995572E-8	8.00000000000000000E0
2.40163342782995626E-8	8.00000000000000000E0
2.40788342782995635E-8	8.00000000000000000E0
2.41413342782995599E-8	8.00000000000000000E0
2.42038342782995652E-8	8.00000000000000000E0
2.42663342782995661E-8	8.00000000000000000E0
2.43288342782995670E-8	8.00000000000000000E0
2.43913342782995723E-8	8.00000000000000000E0
2.44538342782995732E-8	8.00000000000000000E0
2.45163342782995652E-8	8.00000000000000000E0
2.45788342782995706E-8	8.00000000000000000E0
2.46413342782995759E-8	8.00000000000000000E0
2.47038342782995812E-8	8.00000000000000000E0
2.47663342782995777E-8	8.00000000000000000E0
2.48288342782995741E-8	8.00000000000000000E0
2.48913342782995795E-8	8.00000000000000000E0
2.49538342782995848E-8	8.00000000000000000E0
2.50163342782995857E-8	8.00000000000000000E0
2.50788342782995821E-8	8.00000000000000000E0
2.51413342782995741E-8	8.00000000000000000E0
2.52038342782995928E-8	8.00000000000000000E0
2.52663342782995848E-8	8.00000000000000000E0
2.53288342782995812E-8	8.00000000000000000E0
2.53913342782995954E-8	8.00000000000000000E0
2.54538342782995919E-8	8.00000000000000000E0
2.55163342782995883E-8	8.00000000000000000E0
2.55788342782995937E-8	8.00000000000000000E0
2.56413342782995946E-8	8.00000000000000000E0
2.57038342782995954E-8	8.00000000000000000E0
2.57663342782996008E-8	8.00000000000000000E0
2.58288342782995972E-8	8.00000000000000000E0
2.58913342782995981E-8	8.00000000000000000E0
2.59538342782996034E-8	8.00000000000000000E0
2.60163342782996088E-8	8.00000000000000000E0
2.60788342782996052E-8	8.00000000000000000E0
2.61413342782996061E-8	8.00000000000000000E0
2.62038342782996114E-8	8.00000000000000000E0
2.62663342782996123E-8	8.00000000000000000E0
2.63288342782996043E-8	8.00000000000000000E0
2.63913342782996097E-8	8.00000000000000000E0
2.64538342782996150E-8	8.00000000000000000E0
2.65163342782996114E-8	8.00000000000000000E0
2.65788342782996256E-8	8.00000000000000000E0
2.66413342782996176E-8	8.00000000000000000E0
2.67038342782996185E-8	8.00000000000000000E0
2.67663342782996194E-8	8.00000000000000000E0
2.68288342782996247E-8	8.00000000000000000E0
2.68913342782996212E-8	8.00000000000000000E0
2.69538342782996221E-8	8.00000000000000000E0
2.70163342782996319E-8	8.00000000000000000E0
2.70788342782996327E-8	8.00000000000000000E0
2.71413342782996292E-8	8.00000000000000000E0
2.72038342782996345E-8	8.00000000000000000E0
2.72663342782996310E-8	8.00000000000000000E0
2.73288342782996230E-8	8.00000000000000000E0
2.73913342782996416E-8	8.00000000000000000E0
2.74538342782996381E-8	8.00000000000000000E0
2.75163342782996345E-8	8.00000000000000000E0
2.75788342782996487E-8	8.00000000000000000E0
2.76413342782996363E-8	8.00000000000000000E0
2.77038342782996416E-8	8.00000000000000000E0
2.77663342782996470E-8	8.00000000000000000E0
2.78288342782996434E-8	8.00000000000000000E0
2.78913342782996443E-8	8.00000000000000000E0
2.79538342782996452E-8	8.00000000000000000E0
2.80163342782996549E-8	8.00000000000000000E0
2.80788342782996558E-8	8.00000000000000000E0
2.81413342782996523E-8	8.00000000000000000E0
2.82038342782996576E-8	8.00000000000000000E0
2.82663342782996496E-8	8.00000000000000000E0
2.83288342782996505E-8	8.00000000000000000E0
2.83913342782996647E-8	8.00000000000000000E0
2.84538342782996612E-8	8.00000000000000000E0
2.85163342782996532E-8	8.00000000000000000E0
2.85788342782996585E-8	8.00000000000000000E0
2.86413342782996594E-8	8.00000000000000000E0
2.87038342782996647E-8	8.00000000000000000E0
2.87663342782996612E-8	8.00000000000000000E0
2.88288342782996665E-8	8.00000000000000000E0
2.88913342782996629E-8	8.00000000000000000E0
2.89538342782996683E-8	8.00000000000000000E0
2.90163342782996825E-8	8.00000000000000000E0
2.90788342782996656E-8	8.00000000000000000E0
2.91413342782996665E-8	8.00000000000000000E0
2.92038342782996807E-8	8.00000000000000000E0
2.92663342782996727E-8	8.00000000000000000E0
2.93288342782996736E-8	8.00000000000000000E0
2.93913342782996745E-8	8.00000000000000000E0
2.94538342782996798E-8	8.00000000000000000E0
2.95163342782996807E-8	8.00000000000000000E0
2.95788342782996816E-8	8.00000000000000000E0
2.96413342782996825E-8	8.00000000000000000E0
2.97038342782996878E-8	8.00000000000000000E0
2.97663342782996887E-8	8.00000000000000000E0
2.98288342782996896E-8	8.00000000000000000E0
2.98913342782996860E-8	8.00000000000000000E0
2.99538342782996736E-8	8.00000000000000000E0
3.00163342782996789E-8	8.00000000000000000E0
3.00788342782996843E-8	8.00000000000000000E0
3.01413342782996763E-8	8.00000000000000000E0
3.02038342782996727E-8	8.00000000000000000E0
3.02663342782996736E-8	8.00000000000000000E0
3.03288342782996789E-8	8.00000000000000000E0
3.03913342782996709E-8	8.00000000000000000E0
3.04538342782996629E-8	8.00000000000000000E0
3.05163342782996683E-8	8.00000000000000000E0
3.05788342782996647E-8	8.00000000000000000E0
3.06413342782996612E-8	8.00000000000000000E0
3.07038342782996576E-8	8.00000000000000000E0
3.07663342782996541E-8	8.00000000000000000E0
3.08288342782996549E-8	8.00000000000000000E0
3.08913342782996558E-8	8.00000000000000000E0
3.09538342782996478E-8	8.00000000000000000E0
3.10163342782996487E-8	8.00000000000000000E0
3.10788342782996452E-8	8.00000000000000000E0
3.11413342782996372E-8	8.00000000000000000E0
3.12038342782996425E-8	8.00000000000000000E0
3.12663342782996390E-8	8.00000000000000000E0
3.13288342782996310E-8	8.00000000000000000E0
3.13913342782996452E-8	8.00000000000000000E0
3.14538342782996327E-8	8.00000000000000000E0
3.15163342782996336E-8	8.00000000000000000E0
3.15788342782996345E-8	8.00000000000000000E0
3.16413342782996265E-8	8.00000000000000000E0
3.17038342782996363E-8	8.00000000000000000E0
3.17663342782996194E-8	8.00000000000000000E0
3.18288342782996292E-8	8.00000000000000000E0
3.18913342782996256E-8	8.00000000000000000E0
3.19538342782996221E-8	8.00000000000000000E0
3.20163342782996141E-8	8.00000000000000000E0
3.20788342782996105E-8	8.00000000000000000E0
3.21413342782996025E-8	8.00000000000000000E0
3.22038342782996034E-8	8.00000000000000000E0
3.22663342782996132E-8	8.00000000000000000E0
3.23288342782996052E-8	8.00000000000000000E0
3.23913342782996105E-8	8.00000000000000000E0
3.24538342782996114E-8	8.00000000000000000E0
3.25163342782996079E-8	8.00000000000000000E0
3.25788342782996043E-8	8.00000000000000000E0
3.26413342782996008E-8	8.00000000000000000E0
3.27038342782995972E-8	8.00000000000000000E0
3.27663342782995937E-8	8.00000000000000000E0
3.28288342782995901E-8	8.00000000000000000E0
3.28913342782995954E-8	8.00000000000000000E0
3.29538342782995874E-8	8.00000000000000000E0
3.30163342782995883E-8	8.00000000000000000E0
3.30788342782995803E-8	8.00000000000000000E0
3.31413342782995768E-8	8.00000000000000000E0
3.32038342782995821E-8	8.00000000000000000E0
3.32663342782995697E-8	8.00000000000000000E0
3.33288342782995795E-8	8.00000000000000000E0
